round,exp_loss,exp_acc
1,1.065410044074308,0.7824917836868838
2,0.6001430598076757,0.8757095906782193
3,0.4095812270560833,0.9208246190618464
4,0.32751052919469165,0.9345682700926202
5,0.28212649484053987,0.9429339707200478
6,0.25182253283940753,0.9498057962354347
7,0.22959289386142787,0.9542874215715567
8,0.21242777027094012,0.9563788467284136
9,0.1987350880966138,0.957573946818046
10,0.18741591031653937,0.9605616970421272
11,0.17745416327611988,0.9632506722438005
12,0.16894007955232876,0.9644457723334329
13,0.16173273506166688,0.9665371974902898
14,0.15499200165930668,0.9680310726023305
15,0.14887630361824347,0.969226172691963
16,0.14310482339357525,0.9701224977591874
17,0.13786579441910257,0.9719151478936361
18,0.1330906340470056,0.9722139229160442
19,0.12843406600207047,0.974006573050493
20,0.12373151143104025,0.976396773229758
21,0.11945980972484364,0.9769943232745743
22,0.11488982735016398,0.9778906483417986
23,0.11070641067879643,0.978786973409023
24,0.10639800640195385,0.9814759486106961
25,0.10315885813753749,0.9829698237227368
26,0.09948168448326941,0.9844636988347775
27,0.09644151915311101,0.9850612488795937
28,0.09335469709854537,0.9847624738571855
29,0.09072220561876203,0.9853600239020018
30,0.08821840141517281,0.9856587989244099
31,0.08582034588421071,0.9862563489692262
32,0.08366458312518425,0.9865551239916343
33,0.08069087586760486,0.9874514490588587
34,0.07864625172977274,0.9868538990140424
35,0.07658903933627448,0.9874514490588587
36,0.07425678515161797,0.9889453241708993
37,0.07175454313243222,0.9895428742157155
38,0.06925120815291916,0.9901404242605318
39,0.06729285835814647,0.9916342993725724
40,0.06558657955675472,0.9919330743949806
41,0.0637303490468841,0.9922318494173887
42,0.061965426160197914,0.9928293994622049
43,0.06101908083656741,0.9925306244397968
44,0.06010395312508719,0.9928293994622049
45,0.05928797506782095,0.9931281744846131
46,0.058119167989186114,0.9934269495070213
47,0.056001840935631014,0.9937257245294293
48,0.0542558221998484,0.9943232745742456
49,0.052930699635218036,0.9946220495966537
50,0.051361346831598105,0.9949208246190618
51,0.049274950353626286,0.995518374663878
52,0.04759056727263619,0.9961159247086944
53,0.04643679553576644,0.9961159247086944
54,0.04506444317531614,0.9961159247086944
55,0.04387514181668843,0.9964146997311025
56,0.04324243076909183,0.9961159247086944
57,0.04156565121930145,0.9964146997311025
58,0.04092547244609097,0.9964146997311025
59,0.03977378425785222,0.9973110247983269
60,0.03877321112882051,0.9973110247983269
