round,exp_loss,exp_acc
1,0.9770605768217114,0.7401699268919186
2,0.7491201341823495,0.7871962062833432
3,0.6362783244548402,0.8328393598103142
4,0.5791958242896234,0.8488441019561351
5,0.5347177287119459,0.8620825923730489
6,0.49215033590334295,0.8776921557004544
7,0.4524800171967058,0.8927089508002372
8,0.41705250839569,0.9051570835803201
9,0.3861546315086427,0.915826911677534
10,0.35976856965788784,0.9235328986366331
11,0.336364659560431,0.9261015609563328
12,0.3159881379205798,0.9330171902786011
13,0.29873342155185384,0.9369689784627544
14,0.2828440994577807,0.940130409010077
15,0.2689035517487265,0.9434894289666074
16,0.2560710388636358,0.9468484489231377
17,0.24379698361857705,0.949614700652045
18,0.2324230896374897,0.9517881841533293
19,0.22179862971693082,0.9547520252914444
20,0.21175261006433488,0.9569255087927288
21,0.20235077031597132,0.9590989922940131
22,0.19372935218906195,0.9606797075676744
23,0.1856128558813878,0.9630507804781664
24,0.17778659760480905,0.9664098004346967
25,0.1704587295984143,0.9677929262991504
26,0.16367567307485986,0.9693736415728117
27,0.15708812617532492,0.9713495356648884
28,0.1507174217890572,0.9735230191661727
29,0.1446683797775533,0.9760916814858723
30,0.13950767002541942,0.977474807350326
31,0.13436631966993945,0.9782651649871567
32,0.13006879483504014,0.9788579332147797
33,0.12591314393525727,0.979845880260818
34,0.12161566037960708,0.9808338273068563
35,0.11800323710849553,0.9814265955344793
36,0.11425700953321903,0.9820193637621023
37,0.11032357985053319,0.982809721398933
38,0.10677415129872703,0.9837976684449713
39,0.10298438061663955,0.9843904366725944
40,0.09956645725320343,0.9845880260818021
41,0.09573894197692091,0.9865639201738787
42,0.09175322505000834,0.9869590989922941
43,0.08809314552467111,0.9875518672199171
44,0.08508589279920163,0.9877494566291247
45,0.0818905827409546,0.9879470460383324
46,0.07851148698080719,0.9891325824935784
47,0.07523650527765949,0.9897253507212014
48,0.07282492608226493,0.989922940130409
49,0.0698903176393982,0.991108476585655
50,0.06666050672036483,0.991701244813278
51,0.06995114704715101,0.9918988342224857
52,0.061496607413100667,0.9930843706777317
53,0.05934852183253792,0.9932819600869394
54,0.0719788530626167,0.9915036554040704
55,0.06991288022334527,0.9918988342224857
56,0.052789484699637824,0.9944674965421854
57,0.051558096944473164,0.994665085951393
58,0.04654086500294381,0.9956530329974314
59,0.04370384951149892,0.9962458012250544
60,0.042647230100476254,0.9962458012250544
