round,exp_loss,exp_acc
1,0.9010984110422366,0.7131001778304683
2,0.8766946651982215,0.709741157873938
3,0.7330373930992333,0.8026081802015412
4,0.580177385459373,0.8561549100968188
5,0.4849645187557509,0.8800632286109464
6,0.4246941106966234,0.8956727919383521
7,0.38271643109200054,0.9067377988539814
8,0.35272850098286757,0.9166172693143647
9,0.32973990596004965,0.9231377198182178
10,0.31054083576929753,0.9308437067773168
11,0.2946700934004911,0.9342027267338471
12,0.2802275162609027,0.9381545149180004
13,0.26833520684817447,0.9411183560561154
14,0.2594153173172151,0.9432918395573997
15,0.2489892811163144,0.9446749654218534
16,0.23947709627895575,0.947243627741553
17,0.23073129342805254,0.9500098794704603
18,0.22317326737825777,0.951393005334914
19,0.21554809967135044,0.9537640782454061
20,0.20890051614941402,0.9557399723374828
