round,exp_loss,exp_acc
1,0.9934527739005407,0.7738273080370481
2,0.9477307731833855,0.7036151777711384
3,0.7429332859949956,0.804302360322677
4,0.558121855272476,0.8509112638183448
5,0.45029016592839527,0.88198386614879
6,0.3841592007727633,0.898715267403645
7,0.339581912258222,0.9124589184344188
8,0.3071026685462626,0.9214221691066626
9,0.28316304997647024,0.9270988945324171
10,0.2646519201600377,0.933970720047804
11,0.24988942064204642,0.9378547953391096
12,0.23770698856463318,0.9414400956080071
13,0.22800830503453204,0.943232745742456
14,0.21939983837972088,0.9453241708993129
15,0.21098356981365796,0.9474155960561697
16,0.2040002266390843,0.9495070212130265
17,0.19733073198424905,0.9510008963250672
18,0.19151705488549228,0.9518972213922916
19,0.18606925224604307,0.9545861965939647
20,0.1808452706217481,0.955183746638781
