round,exp_loss,exp_acc
1,0.8757040967268889,0.6937615356220007
2,0.7049254781890065,0.7590992986341824
3,0.6122318110548732,0.7938722775932078
4,0.5503514105739432,0.8145441122185308
5,0.50389308737802,0.8322628276116648
6,0.4653644771604971,0.8471760797342193
7,0.43309188031014945,0.8608342561830934
8,0.406070371469962,0.8713178294573644
9,0.38334227159547823,0.8799557032115172
10,0.36368771625174595,0.8862310815799188
11,0.3463963314214286,0.8912513842746401
12,0.33154083259400957,0.8978220745662606
13,0.3186736136152323,0.9018087855297158
14,0.30743903094258374,0.9051310446659284
15,0.2974613228064043,0.9086747877445552
16,0.2882991756563171,0.9129568106312292
17,0.2796801837099989,0.9173864894795127
18,0.27181664434976355,0.9213732004429679
19,0.2643388665659747,0.924031007751938
20,0.2573971999287275,0.9263935031376892
