class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9088507265521797,0.9463548830811555,0.9272237196765498,0.9939793292717124,0.9831061461305658
1,NORMAL,0.9839044652128764,0.9561049445005045,0.9698055271238485,0.9957527100630824,0.997787914760505
2,PNEUMONIA,0.916923076923077,0.9966555183946488,0.9551282051282052,0.9995740693415112,0.9943936452821236
