round,exp_loss,exp_acc
1,0.888062984016285,0.7310808140683659
2,0.8759186911008218,0.71211223078443
3,0.7258066006079891,0.8089310412961865
4,0.5760536326282794,0.8567476783244418
5,0.48314759005696567,0.8834222485674768
6,0.4268364584438887,0.8976486860304288
7,0.3863734058937144,0.9085161035368504
8,0.3560858837725781,0.9166172693143647
9,0.33146634760922394,0.9239280774550485
10,0.3113277647964475,0.9298557597312784
11,0.296488357971742,0.9342027267338471
12,0.28166678381800014,0.939537640782454
13,0.26793167102221466,0.9432918395573997
14,0.25564662454109893,0.945465323058684
15,0.24465576081001766,0.9470460383323454
16,0.2355108676462441,0.9494171112428373
17,0.22670475363943374,0.9511954159257063
18,0.2185279594723638,0.9533688994269908
19,0.2110396231473305,0.9551472041098598
20,0.20436955886828384,0.9559375617466904
21,0.19800426564099313,0.9577158664295594
22,0.1918632305114784,0.9598893499308437
23,0.18624382183129456,0.9612724757952974
24,0.18076633212830656,0.9624580122505434
25,0.1755140082852875,0.96443390634262
26,0.17078803127826236,0.966212211025489
27,0.1658426976838712,0.9672001580715274
28,0.1615966570586985,0.9687808733451887
29,0.15701285850958163,0.9695712309820194
30,0.15253312827905538,0.97036158861885
31,0.1480451645106931,0.9713495356648884
32,0.1434724945519793,0.9725350721201343
33,0.13941856190662355,0.973325429756965
34,0.13460819234468324,0.9743133768030033
35,0.13032699797307637,0.9758940920766647
36,0.12621387522877428,0.9776723967595337
37,0.12277146604010014,0.978660343805572
38,0.11899247201116536,0.979845880260818
39,0.11476719946646685,0.9814265955344793
40,0.11107218009231119,0.98221695317131
41,0.10745639952348288,0.9832049002173483
42,0.10435749439574518,0.9837976684449713
43,0.10129267974106886,0.9847856154910097
44,0.09870060855098403,0.9853783837186327
45,0.09620173298804403,0.9857735625370481
46,0.09284553154228328,0.9867615095830864
47,0.09037572685743221,0.9865639201738787
48,0.08772710430612679,0.9879470460383324
49,0.08543393437045291,0.9883422248567477
50,0.08184502224039122,0.989330171902786
51,0.07910355432829445,0.9897253507212014
52,0.07640161420329242,0.990515708358032
53,0.07423219076422005,0.9901205295396167
54,0.07162640566465248,0.991108476585655
55,0.06994326062709523,0.9913060659948627
56,0.0682232023868765,0.9918988342224857
57,0.0682198880786859,0.991701244813278
58,0.06922784967635418,0.9909108871764474
59,0.07033493381300548,0.9920964236316934
60,0.06311359341449357,0.9926891918593164
