round,exp_loss,exp_acc
1,1.2491343103606125,0.540948275862069
2,1.031266929089338,0.6267959770114943
3,0.8477360311595873,0.7079741379310345
4,0.7439262825867226,0.7474856321839081
5,0.6804986781087415,0.7794540229885057
6,0.6317467137999918,0.7966954022988506
7,0.5911745535231184,0.8175287356321839
8,0.5547742401731426,0.8283045977011494
9,0.5247307954163387,0.8390804597701149
10,0.49786614789359873,0.8498563218390804
11,0.47482709980559074,0.8595545977011494
12,0.4546742603696626,0.8667385057471264
13,0.4372551175712169,0.8742816091954023
14,0.42164364970963575,0.8803879310344828
15,0.40770168362677783,0.8832614942528736
16,0.39547393376799833,0.8850574712643678
17,0.38428243823435115,0.8879310344827587
18,0.3736173018984411,0.8911637931034483
19,0.3631846587890866,0.8951149425287356
20,0.3532672521026655,0.899066091954023
21,0.34346683614555445,0.9005028735632183
22,0.3350238311907341,0.9033764367816092
23,0.32633694235620825,0.9084051724137931
24,0.3178734602941864,0.9105603448275862
25,0.3090958476237867,0.9148706896551724
26,0.3020038294723664,0.9184626436781609
27,0.2932564836295172,0.9195402298850575
28,0.28625704425162285,0.9216954022988506
29,0.2784618904878353,0.9238505747126436
30,0.2707538619294934,0.9256465517241379
31,0.26354328131881255,0.9299568965517241
32,0.25695046465629817,0.9321120689655172
33,0.24990019536223904,0.9335488505747126
34,0.24324660902393275,0.9357040229885057
35,0.23599515016051545,0.9367816091954023
36,0.22857420223540273,0.9410919540229885
37,0.2209737590332141,0.9443247126436781
38,0.21395651704963597,0.9468390804597702
39,0.20645441483149582,0.9504310344827587
40,0.19885464980341921,0.9525862068965517
41,0.19079441243204578,0.9536637931034483
42,0.18339635354691539,0.9561781609195402
43,0.17547699941814632,0.959051724137931
44,0.16766581949831424,0.9622844827586207
45,0.15958352900784592,0.9644396551724138
46,0.15217405304997816,0.9683908045977011
47,0.14555480266953336,0.9712643678160919
48,0.13934189710637618,0.9734195402298851
49,0.133025661410614,0.9737787356321839
50,0.12590049768145056,0.9766522988505747
51,0.11958718098614407,0.9795258620689655
52,0.11357180200431538,0.9816810344827587
53,0.10891228691599834,0.9834770114942529
54,0.10504618732408545,0.9849137931034483
55,0.10102107864001701,0.9859913793103449
56,0.09738069824103651,0.9877873563218391
57,0.10022085609621015,0.9859913793103449
58,0.09009629158281732,0.9895833333333334
59,0.092733736952831,0.990301724137931
60,0.08724869714899995,0.9881465517241379
