round,exp_loss,exp_acc
1,0.9769885244389452,0.7824917836868838
2,0.9330505974121083,0.733492680011951
3,0.7193978928454712,0.8186435613982671
4,0.5439162002344932,0.8616671646250373
5,0.4382760069923754,0.8879593665969525
6,0.37575734699434904,0.9049895428742157
7,0.3330906255764501,0.9142515685688677
8,0.3036705442273798,0.9217209441290708
9,0.2815689034414961,0.9282939946220496
10,0.26476957219588,0.9321780699133553
11,0.25111977182148393,0.9345682700926202
12,0.2380052260210844,0.9393486704511503
13,0.2263950194116133,0.9423364206752316
14,0.21708638861904508,0.9453241708993129
15,0.20888257552909964,0.9495070212130265
16,0.20241141533420662,0.9515984463698834
17,0.1958286655698921,0.9539886465491485
18,0.18959547129849516,0.9560800717060054
19,0.1838010605864287,0.9563788467284136
20,0.1789166033412668,0.9587690469076785
21,0.17435490804125311,0.9608604720645354
22,0.16928193714299378,0.9635494472662085
23,0.16461231728917206,0.9644457723334329
24,0.16034107288656785,0.9665371974902898
25,0.15654590065096577,0.9671347475351061
26,0.15085535281437135,0.9683298476247386
27,0.14708901785952957,0.9698237227367792
28,0.142042921422523,0.9719151478936361
29,0.13798176195368966,0.9734090230056768
30,0.13433144201725178,0.9746041230953092
31,0.13071032819202633,0.9752016731401255
32,0.12723438102615067,0.9760979982073499
33,0.12395636563714953,0.9766955482521661
34,0.12092673428376682,0.9775918733193905
35,0.11749961791926795,0.9781894233642068
36,0.11425940126563529,0.978786973409023
37,0.11066354525812284,0.9799820734986555
38,0.107279770176447,0.981177173588288
39,0.10486281386481708,0.9814759486106961
40,0.10188527177982555,0.9820734986555124
41,0.0986723765688563,0.983567373767553
42,0.09548629572031246,0.9844636988347775
43,0.09219329223740197,0.9856587989244099
44,0.0892612665784797,0.9856587989244099
45,0.08679315798521077,0.9865551239916343
46,0.08417272122539546,0.9871526740364506
47,0.08156830312593467,0.9883477741260831
48,0.0793365501256925,0.9892440991933075
49,0.07718009097668033,0.990737974305348
50,0.07471616341573002,0.9919330743949806
51,0.07234857366054422,0.9916342993725724
52,0.07027368370386819,0.9922318494173887
53,0.06796601816704638,0.9928293994622049
54,0.06578948815117532,0.9934269495070213
55,0.06368140455681529,0.9934269495070213
56,0.06142249179284431,0.9940244995518375
57,0.060912346344386636,0.9943232745742456
58,0.05883234274504895,0.9949208246190618
59,0.05903055438839182,0.9946220495966537
60,0.059179254578527206,0.9937257245294293
