round,exp_loss,exp_acc
1,0.8851283778559902,0.6864525655223329
2,0.6821807784825596,0.7661129568106312
3,0.5995324236742022,0.7917312661498708
4,0.5505611982984532,0.8098929494278332
5,0.5110747443283119,0.827094868955334
6,0.4758353269432426,0.8424510889627169
7,0.4441347327475268,0.8550756736803249
8,0.4157115590488748,0.8682170542635659
9,0.390449805388859,0.877593207825766
10,0.3688599163918708,0.8866002214839425
11,0.3505774654038237,0.892875599852344
12,0.33439076249066557,0.8980435585086748
13,0.3202550372714572,0.902547065337763
14,0.30776447965435194,0.9079365079365079
15,0.29642163010547196,0.9124400147655961
16,0.286391167586615,0.9158361018826136
17,0.2768034256903964,0.9199704688076781
18,0.26783403891639634,0.9231450719822812
19,0.25975338013965776,0.9262458471760797
20,0.25208879032640846,0.9290513104466592
