class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9705882352941176,0.9339622641509434,0.9519230769230769,0.9988509917755201,0.9936303645680158
1,NORMAL,0.9324324324324325,0.5897435897435898,0.7225130890052356,0.9541287565481115,0.920249484010736
2,PNEUMONIA,0.8041666666666667,0.9897435897435898,0.8873563218390804,0.9704034690799397,0.9703920245929323
