round,exp_loss,exp_acc
1,0.64945645775883,0.7539445189233783
2,0.461486889349255,0.8501598432504899
3,0.3751248882331835,0.8795503764050737
4,0.32415754116846507,0.8973909456532948
5,0.28813107681911215,0.9099721563370115
6,0.2608799705191766,0.9185315045890482
7,0.23872980991595674,0.9271939775188203
8,0.22033697444777692,0.9356502010931216
9,0.20530272588691625,0.9406001856244199
10,0.19269718149709766,0.9456532948334536
11,0.1819499826944832,0.9499845312983397
12,0.17282651517241718,0.9539032690522842
13,0.1647503470336025,0.9563782613179334
14,0.15755876510792927,0.9591626276167887
15,0.15076931681750214,0.9620501185933794
16,0.14400339344756694,0.9642157368258224
17,0.13780178215323563,0.9670001031246778
18,0.13188356250667432,0.969475095390327
19,0.12645370764562774,0.9696813447457977
20,0.12102268358933209,0.9717438383005053
