round,exp_loss,exp_acc
1,0.947374502927802,0.6753783684016242
2,0.7088282621316075,0.7602067183462532
3,0.6137266247859516,0.7892211148025101
4,0.5579243031011027,0.8118863049095607
5,0.5130882358696242,0.8317460317460318
6,0.47499772261191486,0.8476190476190476
7,0.4424527646189204,0.8596530084902178
8,0.41453648249616304,0.8703580657069029
9,0.39096136549690547,0.8799557032115172
10,0.370945549563492,0.8863787375415283
11,0.3537028905418184,0.8918420081210778
12,0.33846193135510777,0.8970099667774086
13,0.3253121061215501,0.9009228497600591
14,0.3132824545726868,0.9043927648578811
15,0.3021947133316682,0.9088962716869694
16,0.2921675640923284,0.9122185308231819
17,0.28265545163351746,0.9173864894795127
18,0.27401343823997415,0.9204872646733112
19,0.2656414004616871,0.9230712440014766
20,0.2580679245334395,0.9259505352528609
