round,exp_loss,exp_acc
1,1.1186706777433868,0.7567971317597849
2,0.6417869200876017,0.8739169405437706
3,0.4418202431158482,0.910367493277562
4,0.3542785679391152,0.9259037944427846
5,0.30436277672679596,0.9333731700029877
6,0.27005676022297526,0.9393486704511503
7,0.24490988794586216,0.9438302957872722
8,0.2265419203499769,0.9489094711682103
9,0.2120948927969515,0.9512996713474754
10,0.2000534013425695,0.9533910965043323
11,0.18990268971640778,0.9578727218404541
12,0.18103549165764174,0.9608604720645354
13,0.1734306716877986,0.9626531221989841
14,0.1667009332855317,0.964744547355841
15,0.1603065263385341,0.9662384224678817
16,0.154247821839863,0.9677322975799223
17,0.14831435344478855,0.9680310726023305
18,0.14294504726203763,0.969524947714371
19,0.13775024529238192,0.9701224977591874
20,0.13287758354842216,0.9704212727815955
