round,exp_loss,exp_acc
1,0.9961930240620928,0.6974906145030626
2,0.7540565449549402,0.7723770005927683
3,0.640475260848656,0.8269116775340841
4,0.5787542817315149,0.8456826714088125
5,0.5294642918455202,0.8630705394190872
6,0.484620430716364,0.8818415332938154
7,0.44442637873317764,0.8966607389843905
8,0.40903001266419947,0.9057498518079431
9,0.37819862878032884,0.915234143449911
10,0.3520305275893499,0.9247184350918791
11,0.32945631398228503,0.9306461173681091
12,0.3100369868366126,0.9344003161430547
13,0.29358504668711394,0.9389448725548311
14,0.2787006972418357,0.9432918395573997
15,0.2654500496738444,0.945465323058684
16,0.25337733949886626,0.947243627741553
17,0.24169146101881311,0.950207468879668
18,0.2311215584244188,0.9529737206085753
19,0.2213726094843865,0.9557399723374828
20,0.21205390197171733,0.9571230982019364
