round,exp_loss,exp_acc
1,0.9393817876220497,0.6888888888888889
2,0.6992735361560063,0.7689922480620155
3,0.6058054576284465,0.7976375046142488
4,0.5485431254152092,0.819342930970838
5,0.5024481861166251,0.83624953857512
6,0.46353512902504496,0.8498338870431894
7,0.4310430854525941,0.8626799557032115
8,0.4035093109297022,0.8739018087855297
9,0.3799520501442702,0.8812846068660022
10,0.3595176028122802,0.8882244370616463
11,0.34142575948253334,0.8949427833148763
12,0.3254201613743396,0.8992248062015504
13,0.3114158613913259,0.9044665928386859
14,0.2990385474688719,0.9096345514950166
15,0.28809797735221276,0.9140642303433001
16,0.2778841101626005,0.9169435215946844
17,0.268843294558555,0.9191583610188261
18,0.26065771768523477,0.9229235880398671
19,0.25301786608342186,0.9252122554448136
20,0.24595290123206218,0.9282392026578073
