round,exp_loss,exp_acc
1,0.9687660600304768,0.739972337482711
2,0.7199369759822029,0.7949021932424422
3,0.6122436280001814,0.8363959691760522
4,0.5553570045498704,0.8573404465520648
5,0.5092311469351107,0.8745307251531318
6,0.4683757074393672,0.8855957320687611
7,0.43306423027956825,0.8984390436672595
8,0.40166738192405277,0.9073305670816044
9,0.37434534955827925,0.9146413752222881
10,0.35074805368361467,0.9221497727721795
11,0.3292093375847524,0.9282750444576171
12,0.31011117091176066,0.9332147796878087
13,0.29259534675691984,0.9377593360995851
14,0.2766140694204608,0.9423038925113614
15,0.26180433727634495,0.946058091286307
16,0.24838450979430363,0.949021932424422
17,0.23595741292547506,0.9515905947441217
18,0.22479199832594224,0.9541592570638214
19,0.2145333909288835,0.9563327405651058
20,0.20499614954754383,0.9583086346571824
