class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.912532637075718,0.9614855570839065,0.9363697253851306,0.9944629608746858,0.9864359671910746
1,NORMAL,0.9895615866388309,0.9566094853683148,0.9728065674704977,0.9961943062612243,0.9978694885252439
2,PNEUMONIA,0.9141104294478528,0.9966555183946488,0.9536,0.9995160440054273,0.9958127185244874
