class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8870558375634517,0.9614855570839065,0.9227722772277228,0.9921322424887852,0.9800404424995538
1,NORMAL,0.963265306122449,0.9525731584258325,0.9578893962455606,0.9858022888255508,0.9912423551224131
2,PNEUMONIA,0.9346153846153846,0.8127090301003345,0.8694096601073346,0.9892060529067607,0.9473463675399976
