class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8584905660377359,0.8584905660377359,0.8584905660377359,0.9715620464441219,0.9313404358035653
1,NORMAL,0.6585365853658537,0.11538461538461539,0.19636363636363635,0.5271143507030605,0.41662804422577304
2,PNEUMONIA,0.6415094339622641,0.958974358974359,0.7687564234326825,0.5886349924585218,0.5274677126873779
