round,exp_loss,exp_acc
1,0.971442577384767,0.6999007936507936
2,0.7041277573222205,0.7698412698412699
3,0.5403128777231488,0.8134920634920635
4,0.45683638680548894,0.84375
5,0.407422521048122,0.8635912698412699
6,0.3729863067468007,0.878968253968254
7,0.3465877194253225,0.8883928571428571
8,0.32500407028765904,0.8958333333333334
9,0.30558177994357216,0.904265873015873
10,0.2885409992129084,0.9087301587301587
11,0.27336207020377357,0.9126984126984127
12,0.2599543628711549,0.9186507936507936
13,0.24708575459699783,0.9226190476190477
14,0.23626322559421026,0.9270833333333334
15,0.22638538113189122,0.9320436507936508
16,0.21726652494971715,0.9370039682539683
17,0.2096633775130151,0.9424603174603174
18,0.20250382445870885,0.9479166666666666
19,0.19616066581673092,0.9508928571428571
20,0.18974627861900936,0.9533730158730159
