round,exp_loss,exp_acc
1,0.6844731825638699,0.7971812376128606
2,0.5011270432594562,0.8595023122660207
3,0.37065765036213005,0.9119136754018938
4,0.31172350377822283,0.9264479189605813
5,0.28215768037454536,0.9356969830433826
6,0.2641482514363505,0.9383395727813257
7,0.2499339649249898,0.9431843206342215
8,0.23768472343033512,0.9484695001101079
9,0.22695319886788795,0.9515525214710416
10,0.21685144554949154,0.9530940321515085
11,0.20753776940007063,0.9572781325699186
12,0.19872506210599747,0.9605813697423475
13,0.1901934909741145,0.9627835278573001
14,0.18188172167561253,0.9641048227262717
15,0.17426755979240427,0.9663069808412243
16,0.16705449151916668,0.9682889231446817
17,0.1599056052650696,0.9691697863906629
18,0.15282220740106708,0.970931512882625
19,0.1456524374230505,0.9720325919401013
20,0.13886050582653992,0.9729134551860824
