round,exp_loss,exp_acc
1,0.9836326487480648,0.7023809523809523
2,0.714837666541811,0.7762896825396826
3,0.5493059565150549,0.8229166666666666
4,0.4678019576129459,0.8497023809523809
5,0.4150953943294192,0.8685515873015873
6,0.37713232210704256,0.8834325396825397
7,0.3500668796755019,0.8943452380952381
8,0.32785866042924305,0.9012896825396826
9,0.31005159990181996,0.9077380952380952
10,0.2943353183449261,0.9097222222222222
11,0.27952170466619825,0.9141865079365079
12,0.2659992501139641,0.9231150793650794
13,0.2529858038538978,0.9270833333333334
14,0.24135125972448834,0.9330357142857143
15,0.23002985924009292,0.9370039682539683
16,0.21906618478279266,0.9404761904761905
17,0.2084113885722463,0.9449404761904762
18,0.1980352302392324,0.9489087301587301
19,0.1884532216049376,0.9533730158730159
20,0.18001858269174895,0.9583333333333334
21,0.17258781839221243,0.9608134920634921
22,0.16539905586886028,0.9627976190476191
23,0.1587663201230859,0.9637896825396826
24,0.15257221478081884,0.9657738095238095
25,0.14721060615210307,0.9682539682539683
26,0.14225086161778086,0.9702380952380952
27,0.13702632232554376,0.972718253968254
28,0.13124505418633658,0.9747023809523809
29,0.12622998453794965,0.9751984126984127
30,0.1215195699580132,0.9771825396825397
31,0.11652627137918321,0.9781746031746031
32,0.11177333408877962,0.9796626984126984
33,0.10656358322335614,0.9816468253968254
34,0.10217516603214401,0.9821428571428571
35,0.09736831749360712,0.9841269841269841
36,0.0926789419045524,0.9846230158730159
37,0.0879997346136305,0.9871031746031746
38,0.08368090185381118,0.9880952380952381
39,0.07959162026998542,0.9890873015873016
40,0.07577104053445279,0.9900793650793651
41,0.07232454558095289,0.9920634920634921
42,0.06944068398563162,0.9930555555555556
43,0.06917244918821823,0.9920634920634921
44,0.06567849532242805,0.9925595238095238
45,0.06469184018316723,0.9895833333333334
46,0.05949375025987152,0.9930555555555556
47,0.05662813883215662,0.9940476190476191
48,0.0535739872249819,0.9930555555555556
49,0.08069443279906871,0.9875992063492064
50,0.06273142906231066,0.9915674603174603
51,0.05467578810122278,0.9930555555555556
52,0.05183997395492736,0.9930555555555556
53,0.0393888120879493,0.9965277777777778
54,0.0572374113022335,0.9935515873015873
55,0.058312460307091,0.9905753968253969
56,0.05365377241775157,0.9935515873015873
57,0.038852147595395174,0.9970238095238095
58,0.03741897784528278,0.996031746031746
59,0.07130918178766493,0.9890873015873016
60,0.03916898096305511,0.9965277777777778
