round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.9371401293971307,0.9371401293971307,0.6294497300827697,0.6591609610439263,0.6123084832065587,0.6043302399621817,1.2477159913103306,0.39204269771955363,,,,4,0
2,0.4806048723346937,0.4806048723346937,0.8385589263290434,0.8172356948112869,0.8076273891402256,0.06227444700233761,0.7107592569997004,0.7606339964418567,,,,4,0
3,0.39165289512357676,0.39165289512357676,0.8601042253511886,0.8436758267363785,0.8434351573487225,0.05384478839230578,0.5987958023024862,0.7874818049490538,,,,4,0
4,0.34282240194098335,0.34282240194098335,0.8762815643948756,0.8601349478109425,0.8612887967201328,0.049740157876956896,0.5360405808240875,0.8081837295811095,,,,4,0
5,0.3084433732877842,0.3084433732877842,0.8887243955485286,0.8712646161463895,0.8753765287150408,0.046053609753837495,0.49155139668597464,0.8251657771308426,,,,4,0
6,0.2804892320706076,0.28048923207060766,0.9007683705982279,0.8829503629091329,0.8892527085181108,0.04435308918658932,0.4552154108272215,0.8392366165291929,,,,4,0
7,0.25686048977444115,0.25686048977444115,0.9072670032038082,0.8899146359151645,0.8967106150904071,0.042918271751243735,0.4249128160325528,0.8492641112728448,,,,4,0
8,0.23863133627663347,0.23863133627663347,0.9156204528613977,0.9003021076134522,0.9075765536663195,0.0426037008573441,0.40140485802110143,0.858806404657933,,,,4,0
9,0.22386422536112596,0.22386422536112596,0.9233507561996334,0.9092297910626029,0.9157563711888809,0.04079273118282487,0.3826094945618853,0.8681869642568333,,,,4,0
10,0.21341731071760606,0.21341731071760606,0.9290822426674552,0.9134592441130268,0.9212060972418518,0.03985492933664721,0.36860280748942936,0.8759501859938541,,,,4,0
11,0.20411892249828814,0.20411892249828814,0.9324625147056739,0.9169414746108654,0.9251870680662649,0.03762150034072098,0.3564910756795514,0.8817726022966198,,,,4,0
12,0.19737592151353345,0.19737592151353345,0.937051211131459,0.921399036501596,0.9297721493650939,0.03639228931280874,0.34721504216650706,0.8869480834546337,,,,4,0
13,0.19113800824383356,0.19113800824383356,0.9386269757126467,0.9225658804445543,0.9312688382761432,0.034010883229488274,0.33937843661853534,0.8892123564612647,,,,4,0
14,0.18636483489538272,0.18636483489538272,0.940096718603251,0.923389617412352,0.9324249445330963,0.03383733521269622,0.3332051253378555,0.89115316189552,,,,4,0
15,0.18308031874394953,0.18308031874394953,0.940963941450658,0.9240851306448926,0.933592484191447,0.03259685243448852,0.32919151739030716,0.8922852983988355,,,,4,0
16,0.17979992589339655,0.1797999258933965,0.9425830614165375,0.9252479072780161,0.9346147678127698,0.029798906766940705,0.32499618685382403,0.8950347727640304,,,,4,0
17,0.17712699468626958,0.17712699468626958,0.9450783261520553,0.9282619515813468,0.9371057709455072,0.02924617908216809,0.321540852368466,0.8966521106259098,,,,4,0
18,0.17530703259200525,0.17530703259200525,0.9441849646511868,0.9268078598624739,0.9360817196319201,0.028637764545545938,0.31870093624770746,0.8966521106259098,,,,4,0
19,0.1733640041893442,0.17336400418934422,0.943173741985376,0.9255623081221199,0.9348988362475402,0.02855001930305512,0.31573133252545427,0.8956817079087821,,,,4,0
20,0.17265574425064112,0.17265574425064112,0.9435416246593058,0.925545243668393,0.9357229819333676,0.028935093464460163,0.31376813795792907,0.8953582403364063,,,,4,0
