round,exp_loss,exp_acc
1,0.8652027169732788,0.8022109351658201
2,0.547202354933135,0.863161039737078
3,0.3611927375282,0.9118613683896026
4,0.27569328928335696,0.9306841948013146
5,0.2308419188670981,0.9408425455631909
6,0.20263531601959675,0.9489094711682103
7,0.18329047259195977,0.9542874215715567
8,0.1684020437747641,0.9602629220197192
9,0.15639446093888648,0.9629518972213923
10,0.14618667820371156,0.9656408724230654
11,0.1376654431023525,0.9689273976695548
12,0.13035130270174947,0.9698237227367792
13,0.1239370723731631,0.9716163728712279
14,0.1183008323561301,0.9731102479832686
15,0.11305590444512961,0.9734090230056768
16,0.10832578996277084,0.9749028981177174
17,0.10382190045311018,0.9778906483417986
18,0.09971977748068048,0.9781894233642068
19,0.09584012210440343,0.9793845234538393
20,0.09208019672132514,0.9799820734986555
