round,exp_loss,exp_acc
1,0.6889663209633742,0.7800044043162299
2,0.4963397303359463,0.8663290024223739
3,0.36799535961225677,0.9121338912133892
4,0.3054509998627944,0.9282096454525435
5,0.27374819339148615,0.9363576304778684
6,0.2548816759624137,0.9396608676502973
7,0.2403692867072819,0.9429641048227263
8,0.22819910849658068,0.9451662629376789
9,0.21765803906839343,0.9475886368641269
10,0.20788197935716982,0.9522131689055274
11,0.1985080811918845,0.9541951112089848
12,0.18956988919308942,0.956837700946928
13,0.18128015022528798,0.9603611539308522
14,0.1736133171549402,0.9638846069147765
15,0.16660432493901942,0.9676282757101959
16,0.15938819749446934,0.9704910812596345
17,0.1526841307171731,0.9715921603171108
18,0.1461164132170781,0.9731336709975776
19,0.1394301082547594,0.9746751816780445
20,0.13323235201352598,0.9755560449240256
