round,exp_loss,exp_acc
1,0.9926691074219961,0.6502976190476191
2,0.719368681075081,0.753968253968254
3,0.5599322068312812,0.8149801587301587
4,0.474277709211622,0.8407738095238095
5,0.41978675552776884,0.8576388888888888
6,0.37971865846997216,0.8720238095238095
7,0.34936037706950357,0.8859126984126984
8,0.32469641665617627,0.8913690476190477
9,0.30498970288132865,0.8963293650793651
10,0.2880979102282297,0.9027777777777778
11,0.27283792812672875,0.9097222222222222
12,0.25870298677020603,0.9146825396825397
13,0.24635145340173964,0.9236111111111112
14,0.23449686477108608,0.9280753968253969
15,0.2233883919460433,0.9315476190476191
16,0.212977997249081,0.9370039682539683
17,0.20264656900886505,0.9375
18,0.193144469921078,0.9404761904761905
19,0.18424851731175468,0.9469246031746031
20,0.17627972293467747,0.9503968253968254
