round,exp_loss,exp_acc
1,0.6656082109641793,0.7373414458079819
2,0.47761383587531947,0.8436629885531608
3,0.392629125469663,0.8707847787975662
4,0.33962385109174836,0.889862844178612
5,0.30052994896059515,0.9044034237393008
6,0.26991227119500283,0.9131690213468083
7,0.24601381268466369,0.9233783644426111
8,0.2266982248802277,0.9302877178508817
9,0.21068988204143754,0.9363720738372693
10,0.1968378134335367,0.9421470557904507
11,0.18482903829152725,0.9463751675776013
12,0.17434314028084788,0.9519439001753119
13,0.16508920956201328,0.9550376405073734
14,0.15680287058520984,0.9580282561616995
15,0.149368957678144,0.9600907497164072
16,0.14258928628014303,0.9631844900484686
17,0.13622737285934908,0.9649376095699701
18,0.13072217031860028,0.9664844797360008
19,0.1252048798712201,0.9678251005465608
20,0.12029182547149221,0.969784469423533
