round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.0950796575443091,1.0950796575443091,0.36864666258420087,0.48787036678667006,0.26283765154739896,,1.0950796578119764,0.36864666258420087,,,,4,0
2,0.4764052563527332,0.4764052563527332,0.8471116554398856,0.8320977168971136,0.8272367184393742,,0.47640525651698357,0.8471116554398856,,,,4,0
3,0.38557112462716725,0.38557112462716725,0.8626250255154113,0.8529915544922265,0.8539000096457706,,0.3855711246362923,0.8626250255154113,,,,4,0
4,0.3364506374697073,0.3364506374697073,0.8756889161053276,0.8665748182983299,0.8713343806129445,,0.33645063742256137,0.8756889161053276,,,,4,0
5,0.3052168717844726,0.3052168717844726,0.8895692998571137,0.8797624528705512,0.8860583276509709,,0.3052168718818062,0.8895692998571137,,,,4,0
6,0.281084326219257,0.281084326219257,0.9005919575423555,0.8908016555767032,0.8978086330564821,,0.2810843263158302,0.9005919575423555,,,,4,0
7,0.2636908932738607,0.2636908932738607,0.9107981220657277,0.9006815472411901,0.9071647476176425,,0.26369089319553757,0.9107981220657277,,,,4,0
8,0.24788164302849677,0.24788164302849677,0.9161053276178812,0.9063353594545547,0.9120432713615839,,0.24788164305663227,0.9161053276178812,,,,4,0
9,0.23494179281903227,0.23494179281903227,0.9236578893651766,0.9126832438550039,0.9187068825001427,,0.2349417927452717,0.9236578893651766,,,,4,0
10,0.22282470439399693,0.22282470439399693,0.927536231884058,0.91794858122665,0.9228856361758728,,0.2228247044669971,0.927536231884058,,,,4,0
11,0.21528385933941058,0.21528385933941058,0.9308022045315371,0.9207690408509399,0.9263546347937003,,0.2152838594108899,0.9308022045315371,,,,4,0
12,0.20877846179689333,0.20877846179689333,0.9336599305980813,0.9239909793158716,0.9292731390169781,,0.20877846181932566,0.9336599305980813,,,,4,0
13,0.20343309552980018,0.20343309552980018,0.9361094100836905,0.926919842880904,0.9322840378256724,,0.20343309557618572,0.9361094100836905,,,,4,0
14,0.19993056981058407,0.19993056981058407,0.9361094100836905,0.9259138918151736,0.9322861720078471,,0.1999305698615321,0.9361094100836905,,,,4,0
15,0.19735335730963713,0.19735335730963713,0.9383547662788324,0.9286127209575303,0.9350091667805897,,0.19735335726363182,0.9383547662788324,,,,4,0
16,0.19484906940952712,0.19484906940952712,0.9395795060216371,0.9289246200771091,0.935893040965554,,0.19484906938595414,0.9395795060216371,,,,4,0
17,0.19336114693634557,0.19336114693634557,0.9395795060216371,0.928620543765482,0.9359410386476743,,0.1933611469127726,0.9395795060216371,,,,4,0
18,0.1906093991798609,0.1906093991798609,0.9410083690549091,0.9309641309289696,0.9380770665032802,,0.190609399131004,0.9410083690549091,,,,4,0
19,0.1877881493795816,0.1877881493795816,0.9428454786691162,0.9326807825536207,0.9396406679881258,,0.18778814940334468,0.9428454786691162,,,,4,0
20,0.18558168886212287,0.18558168886212287,0.943253725250051,0.9335722002441178,0.9405182412244523,,0.18558168888664636,0.943253725250051,,,,4,0
