round,exp_loss,exp_acc
1,1.739900276330018,0.49323843416370106
2,1.1652389444066111,0.6530249110320284
3,1.030987554427992,0.696085409252669
4,0.9639554827238741,0.7288256227758008
5,0.9108957645307656,0.7508896797153025
6,0.8648929297287693,0.7782918149466193
7,0.8229150282530598,0.797864768683274
8,0.7856223145413653,0.8096085409252669
9,0.7518730855921409,0.8206405693950178
10,0.7212470177653846,0.8270462633451957
11,0.6944374960088221,0.8345195729537367
12,0.669817816999035,0.8370106761565836
13,0.6458145961218458,0.8419928825622776
14,0.6241104780142842,0.8480427046263345
15,0.6023220564546958,0.8533807829181494
16,0.582549159212893,0.8569395017793594
17,0.5639022748241221,0.8626334519572953
18,0.5451212700151464,0.8690391459074733
19,0.5271202192187734,0.8733096085409253
20,0.5099199610248579,0.8782918149466192
