round,exp_loss,exp_acc
1,1.3772076274837919,0.7878697340902301
2,0.5847507808006874,0.882282641171198
3,0.39619255386468794,0.9154466686585001
4,0.31891686983310824,0.9250074693755602
5,0.2736443829226572,0.9348670451150284
6,0.24352585316630382,0.9438302957872722
7,0.22228109037872568,0.9477143710785778
8,0.20593726695527736,0.9515984463698834
9,0.19316500092322056,0.9536898715267403
10,0.1824610430534683,0.9563788467284136
11,0.17318304939557802,0.9596653719749029
12,0.16523506025574192,0.959964146997311
13,0.15803099488870115,0.9614580221093516
14,0.15148305647188703,0.9638482222886167
15,0.14586267652602775,0.9662384224678817
16,0.14061863387845544,0.9680310726023305
17,0.13565879939989364,0.9698237227367792
18,0.13122392448696552,0.9716163728712279
19,0.12697387095134507,0.9734090230056768
20,0.12286026276757121,0.9749028981177174
