round,exp_loss,exp_acc
1,1.3546288876630386,0.7890648341798626
2,0.5778993856454558,0.8900507917538094
3,0.38270102670593764,0.9214221691066626
4,0.30805550853565694,0.9369584702718853
5,0.26742948188794563,0.9450253958769047
6,0.240352727702065,0.9512996713474754
7,0.22096893265687567,0.9524947714371078
8,0.20602902134060683,0.9578727218404541
9,0.1938931631875423,0.9581714968628623
10,0.18383324782920304,0.9596653719749029
11,0.17512136497202296,0.9614580221093516
12,0.16754382253494554,0.9641469973110248
13,0.16097157450311034,0.9656408724230654
14,0.15496289512698494,0.9671347475351061
15,0.14937199217225317,0.9686286226471467
16,0.14425455941672571,0.969524947714371
17,0.13941387369814723,0.9710188228264117
18,0.13480307406784528,0.9722139229160442
19,0.13029377692923605,0.974006573050493
20,0.1261176294423161,0.9755004481625336
21,0.12214007865930267,0.976396773229758
22,0.11821229098526656,0.9769943232745743
23,0.1143000640636207,0.9781894233642068
24,0.1103837458649998,0.9793845234538393
25,0.10672646695272153,0.981177173588288
26,0.10304721843307682,0.9820734986555124
27,0.09951925375656046,0.9820734986555124
28,0.09643797758852043,0.9826710487003286
29,0.0934913908372112,0.983567373767553
30,0.09054045534651245,0.9841649238123693
31,0.08779067495375346,0.9847624738571855
32,0.0853278306297555,0.9853600239020018
33,0.08259094298255419,0.9871526740364506
34,0.08029156988517255,0.9877502240812668
35,0.07806914046068386,0.9886465491484911
36,0.07578429501600539,0.9889453241708993
37,0.0735404753352426,0.9889453241708993
38,0.07143108597209481,0.9889453241708993
39,0.06935453682098329,0.9892440991933075
40,0.06745549931973086,0.9892440991933075
41,0.06554036384795116,0.99043919928294
42,0.06389503157050673,0.99043919928294
43,0.06194324848863449,0.9913355243501644
44,0.06037974087140223,0.9916342993725724
45,0.05858854027167252,0.9925306244397968
46,0.057313902887357396,0.9928293994622049
47,0.05559067759904393,0.9931281744846131
48,0.054178086741378605,0.9943232745742456
49,0.052604225171718234,0.99521959964147
50,0.051455002696586434,0.995518374663878
51,0.050273507248030376,0.9958171496862862
52,0.04868113028271219,0.9958171496862862
53,0.04736087733363799,0.9958171496862862
54,0.0462338832895151,0.9958171496862862
55,0.04499467488679916,0.9958171496862862
56,0.04366976422601924,0.9961159247086944
57,0.042491222972182205,0.9964146997311025
58,0.04184182102797252,0.9964146997311025
59,0.04155648795568947,0.9973110247983269
60,0.03857465157374931,0.9976097998207349
