round,exp_loss,exp_acc
1,1.7345132788729414,0.5395017793594306
2,1.1585706361247976,0.6590747330960854
3,1.0192910239789834,0.704982206405694
4,0.9702821961501314,0.7334519572953737
5,0.9277349719585473,0.7615658362989324
6,0.8867311982709742,0.7814946619217081
7,0.8483968885131578,0.802491103202847
8,0.8119791720473469,0.8138790035587189
9,0.7783233319100961,0.8249110320284697
10,0.7471976328150658,0.8323843416370107
11,0.7186085228393935,0.8391459074733096
12,0.6929064285712734,0.8491103202846975
13,0.6685893754305788,0.8544483985765124
14,0.6459711720934966,0.8597864768683274
15,0.624137494021039,0.8637010676156583
16,0.6052150588442846,0.8679715302491103
17,0.5875725048716807,0.8722419928825623
18,0.5703952622583328,0.8772241992882562
19,0.5528537523067719,0.8811387900355871
20,0.5367458846645423,0.8868327402135231
21,0.5211007639606652,0.8889679715302491
22,0.5058140060231354,0.8921708185053381
23,0.4920150328361267,0.8953736654804271
24,0.4791345291502535,0.8975088967971531
25,0.466186223314326,0.898932384341637
26,0.4538850509611313,0.902135231316726
27,0.441540556891533,0.9039145907473309
28,0.42894807243686556,0.9064056939501779
29,0.4176783737762967,0.9092526690391459
30,0.406080561155102,0.9124555160142349
31,0.395165890730997,0.9142348754448398
32,0.38464775119387806,0.9177935943060498
33,0.37388188353212704,0.9206405693950178
34,0.36268232356611096,0.9245551601423487
35,0.35207447218725263,0.9252669039145908
36,0.34119468577391737,0.9284697508896798
37,0.3308507578652949,0.9291814946619217
38,0.32062391242098554,0.9330960854092527
39,0.31105547894150337,0.9362989323843416
40,0.3017023693412224,0.9402135231316726
41,0.2916755398185228,0.9434163701067616
42,0.28252537527330407,0.9462633451957295
43,0.27370761635040475,0.9473309608540925
44,0.26449497751493894,0.9505338078291815
45,0.2547660957239701,0.9530249110320285
46,0.24501520217101344,0.9555160142348754
47,0.2366686850574093,0.9576512455516014
48,0.22820134091843913,0.9601423487544484
49,0.21950927618559568,0.9629893238434164
50,0.2120493465471098,0.9672597864768683
51,0.20334058923653436,0.9690391459074733
52,0.19527071910608707,0.9715302491103203
53,0.18705418398371795,0.9736654804270463
54,0.17927945434410802,0.9758007117437723
55,0.17236353882266958,0.9758007117437723
56,0.16579767928004688,0.9790035587188612
57,0.16000972381690218,0.9814946619217082
58,0.15462049810063372,0.9836298932384342
59,0.14872836305153328,0.9846975088967972
60,0.14413002727294733,0.9864768683274021
