round,exp_loss,exp_acc
1,1.2759838993922095,0.7327433628318584
2,0.8703673283259074,0.7832841691248771
3,0.7638549292216493,0.832645034414946
4,0.7115998069621117,0.8499508357915437
5,0.6699493162927375,0.8654867256637168
6,0.6299807765256455,0.8768928220255654
7,0.5934157693280583,0.8886922320550639
8,0.5602742023788019,0.8981317600786627
9,0.5305437136540371,0.9063913470993117
10,0.5040924926452346,0.9138643067846608
11,0.48032828742013683,0.9209439528023599
12,0.45867618229185236,0.9246804326450344
13,0.4381641923297003,0.9299901671583087
14,0.4196307877846055,0.9335299901671583
15,0.4023960184558655,0.9384464110127827
16,0.38699032152941565,0.9419862340216323
17,0.3727367692230491,0.943952802359882
18,0.358973686194877,0.9469026548672567
19,0.34598683090981247,0.9502458210422812
20,0.3340339757699882,0.952015732546706
21,0.32215857126016534,0.9537856440511308
22,0.3108110883697179,0.9563421828908555
23,0.30013929875375245,0.9587020648967551
24,0.2901074403272383,0.96007866273353
25,0.2808623483721368,0.9620452310717797
26,0.27199388764425014,0.9647984267453295
27,0.2631991531762167,0.9657817109144543
28,0.254609012803028,0.9667649950835792
29,0.24657104042310163,0.9691248770894788
30,0.23839837021488355,0.9701081612586038
31,0.23054928528905033,0.9716814159292035
32,0.22298750137450538,0.9726647000983284
33,0.2154650184770015,0.9734513274336283
34,0.2082870030253686,0.9744346116027532
35,0.20131977030470777,0.975811209439528
36,0.1942515237808169,0.976401179941003
37,0.18757763001023844,0.9775811209439528
38,0.1810687612994934,0.9779744346116027
39,0.17490449992165102,0.9789577187807277
40,0.1687828628677827,0.9795476892822026
41,0.16272694677363572,0.9813176007866273
42,0.15727025422550583,0.9828908554572271
43,0.1527060226250656,0.9830875122910521
44,0.14799898359393418,0.983480825958702
45,0.14410990167595997,0.983480825958702
46,0.13947675856253391,0.984267453294002
47,0.13525225621086776,0.984464110127827
48,0.1320592441386383,0.9852507374631269
49,0.12750270062052044,0.9862340216322517
50,0.1261355943626183,0.9854473942969518
51,0.12343050672094848,0.9870206489675516
52,0.11852854929915689,0.9872173058013766
53,0.11520016639838646,0.9883972468043265
54,0.11199588714938541,0.9883972468043265
55,0.11093459341715337,0.9887905604719764
56,0.1040705095551681,0.9895771878072763
57,0.10587200206524033,0.9897738446411013
58,0.10137311875812834,0.9899705014749263
59,0.10410165160147138,0.9905604719764012
60,0.0952433774828354,0.9913470993117011
