round,exp_loss,exp_acc
1,1.2030001591311166,0.7092919031968927
2,0.9993222843079842,0.709889453241709
3,0.7954018221601002,0.7830893337317
4,0.6425523553672462,0.8326859874514491
5,0.5481341643888344,0.8583806393785479
6,0.4817610226676184,0.8769046907678518
7,0.4312499138555279,0.89154466686585
8,0.3934737760913098,0.9037944427845832
9,0.3635139093404034,0.9097699432327457
10,0.3396152086424621,0.9148491186136839
11,0.3203347232543357,0.9193307439498059
12,0.30362651286318937,0.9250074693755602
13,0.28862840844547,0.9300866447564984
14,0.276278541769809,0.9342694950702122
15,0.26552976146985924,0.9372572452942934
16,0.25562104226618976,0.9378547953391096
17,0.24730027937376217,0.9402449955183747
18,0.2392400722157111,0.9441290708096803
19,0.23199748683499335,0.9468180460113534
20,0.22569419395079499,0.9477143710785778
