round,exp_loss,exp_acc
1,1.125886434978909,0.7231071779744346
2,1.2521935091609449,0.6188790560471976
3,1.2764538800821894,0.6310717797443461
4,1.1988104210725108,0.664110127826942
5,1.102438629036925,0.7028515240904621
6,1.006384485121908,0.7382497541789578
7,0.9239503309790013,0.7689282202556539
8,0.8523885981405965,0.7915437561455261
9,0.7913516061671716,0.8092428711897739
10,0.7387541039386213,0.823992133726647
11,0.6942441498518225,0.8365781710914454
12,0.6550444890791688,0.8456243854473943
13,0.6203488233870109,0.8544739429695182
14,0.5898122758933342,0.8611602753195674
15,0.562317262304216,0.8670599803343166
16,0.5375810699242524,0.872369714847591
17,0.5145793167597659,0.8788593903638151
18,0.49306222798784455,0.8833824975417895
19,0.4729112727627993,0.8884955752212389
20,0.45438915688028025,0.8941986234021633
