round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.1473097640608105,1.1473097640608105,0.224739742804654,0.07491324760155132,0.11978026358267085,,1.1473097637444765,0.224739742804654,,,,4,0
2,0.47629459701428295,0.47629459701428295,0.8405797101449275,0.8161758160195558,0.8233509044139043,,0.4762945970751164,0.8405797101449275,,,,4,0
3,0.4051421441930147,0.4051421441930147,0.8503776280873647,0.8354660738893831,0.8445630038697429,,0.4051421441139311,0.8503776280873647,,,,4,0
4,0.3656897385826912,0.3656897385826912,0.862012655644009,0.8500748022888224,0.8577080196501896,,0.3656897385401078,0.862012655644009,,,,4,0
5,0.33412012737149316,0.33412012737149316,0.8769136558481323,0.8647815265561883,0.8743175908964629,,0.334120127316743,0.8769136558481323,,,,4,0
6,0.3102482065526496,0.3102482065526496,0.8883445601143091,0.8770802629191514,0.8866292436634755,,0.31024820634581574,0.8883445601143091,,,,4,0
7,0.2909341484299118,0.2909341484299118,0.8981424780567463,0.8865201573085306,0.8966977551902429,,0.29093414838428666,0.8981424780567463,,,,4,0
8,0.27402479109658673,0.27402479109658673,0.9032455603184323,0.8924045925494904,0.9022693926875489,,0.27402479110114925,0.9032455603184323,,,,4,0
9,0.2626280898684919,0.2626280898684919,0.9075321494182487,0.8969116783080822,0.9069768680881066,,0.26262808965253304,0.9075321494182487,,,,4,0
10,0.25352510572039466,0.25352510572039466,0.9103898754847928,0.8998557490773129,0.9097121720710972,,0.2535251058907284,0.9103898754847928,,,,4,0
11,0.24608814836028986,0.24608814836028986,0.9136558481322719,0.9044993551596926,0.9134742033566852,,0.24608814815497684,0.9136558481322719,,,,4,0
12,0.24004842789231923,0.24004842789231923,0.915084711165544,0.9059475665712128,0.9150531311509073,,0.24004842791513178,0.915084711165544,,,,4,0
13,0.23370025891682905,0.23370025891682905,0.9193713002653603,0.9092708560147242,0.9189671330275104,,0.23370025913430875,0.9193713002653603,,,,4,0
14,0.2281260232696438,0.2281260232696438,0.9218207797509695,0.9121078549560725,0.9212320430181643,,0.22812602329853968,0.9218207797509695,,,,4,0
15,0.2222927937605959,0.2222927937605959,0.9248826291079812,0.9155229436653958,0.9245932291266818,,0.22229279376135633,0.9248826291079812,,,,4,0
16,0.21558710319872326,0.21558710319872326,0.9267197387221882,0.918249338219719,0.9269305744482456,,0.21558710342000506,0.9267197387221882,,,,4,0
17,0.20952121577280566,0.20952121577280566,0.927536231884058,0.9177330767190525,0.927118149749441,,0.20952121560019066,0.927536231884058,,,,4,0
18,0.20293089126689756,0.20293089126689756,0.9310063278220045,0.921871021041266,0.9305555677357127,,0.20293089126613714,0.9310063278220045,,,,4,0
19,0.19653422544980476,0.19653422544980476,0.9342723004694836,0.9258936427782989,0.9339097543556706,,0.19653422525475742,0.9342723004694836,,,,4,0
20,0.1909198624783966,0.1909198624783966,0.936313533374158,0.9282556933060625,0.935943751766996,,0.1909198626506314,0.936313533374158,,,,4,0
21,0.18555061183867938,0.18555061183867938,0.9383547662788324,0.9301256448984802,0.9382624223624711,,0.18555061166948625,0.9383547662788324,,,,4,0
22,0.1796259904483907,0.1796259904483907,0.9406001224739743,0.9320992952244598,0.9401735108564719,,0.17962599047348451,0.9406001224739743,,,,4,0
23,0.1746897985539938,0.1746897985539938,0.9412124923453766,0.9328424917217761,0.9406879713006504,,0.17468979857908762,0.9412124923453766,,,,4,0
