round,exp_loss,exp_acc
1,0.9150873734955259,0.7006520450503853
2,0.8755264931388392,0.7083580320094843
3,0.6957103951696679,0.8138707765263782
4,0.5492957594177511,0.8603042876901799
5,0.4659811962595384,0.8800632286109464
6,0.4139757978188334,0.8944872554831061
7,0.37711702800979496,0.9010077059869591
8,0.34943441973917805,0.9097016399920964
9,0.3267167150986051,0.9166172693143647
10,0.3075411827096447,0.9203714680893104
11,0.29032251751722027,0.9253112033195021
12,0.27504427682455995,0.9320292432325628
13,0.2608431968333763,0.9340051373246394
14,0.24792669863362624,0.9377593360995851
15,0.2359388230217231,0.9411183560561154
16,0.22489511150542135,0.9450701442402687
17,0.21562125534555276,0.947836395969176
18,0.20681448778105546,0.950207468879668
19,0.19910282033207247,0.9527761311993677
20,0.1912963607463882,0.9547520252914444
