round,exp_loss,exp_acc
1,1.0506538670148389,0.6941306755260244
2,0.6958651815956041,0.7719453672942045
3,0.5946216538586974,0.8011812476928756
4,0.5380425515144942,0.820671834625323
5,0.4940882680721061,0.8395717977113326
6,0.45779209102309026,0.8535252860834256
7,0.42721186893678936,0.8645994832041344
8,0.4013866942927335,0.8753045404208195
9,0.37995235797728766,0.8820228866740495
10,0.36196307497035096,0.8882244370616463
11,0.34646391315009595,0.8937615356220008
12,0.3329527440833271,0.9000369139904023
13,0.32085976654112935,0.9038759689922481
14,0.3103116812285527,0.9083056478405316
15,0.2997930697224905,0.9122923588039867
16,0.2905660292937466,0.9167220376522702
17,0.2819162879247822,0.9196013289036545
18,0.273696744808877,0.9226282761166482
19,0.2661849695505714,0.9247692875599852
20,0.25920606021370207,0.9275747508305647
