round,exp_loss,exp_acc
1,1.3634195386882608,0.7648640573648043
2,0.565091460328833,0.8897520167314013
3,0.37893547931998245,0.9244099193307439
4,0.30629599649121875,0.9375560203167015
5,0.2659289414557835,0.9462204959665372
6,0.23932698663309648,0.9501045712578429
7,0.21954437859260684,0.9533910965043323
8,0.20439855724991632,0.9560800717060054
9,0.19143482993743938,0.9590678219300867
10,0.1805058854807659,0.9623543471765761
11,0.17172613252685573,0.9626531221989841
12,0.16431026981683286,0.9626531221989841
13,0.15795322037701254,0.9635494472662085
14,0.15224691013818648,0.9668359725126979
15,0.1471846358205601,0.9683298476247386
16,0.14172917459753331,0.9698237227367792
17,0.13734290296390478,0.9707200478040036
18,0.13282190161207058,0.9725126979384523
19,0.12835571001341423,0.9743053480729011
20,0.12422895194667113,0.9760979982073499
