class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8553719008264463,0.9282511210762332,0.8903225806451613,0.9669792091316755,0.9504671736963044
1,NORMAL,0.8411214953271028,0.9,0.8695652173913043,0.966313953488372,0.9235615923189852
2,PNEUMONIA,0.9655172413793104,0.8115942028985508,0.8818897637795275,0.9718710384760338,0.9623193412702019
