class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9694189602446484,0.9323529411764706,0.9505247376311844,0.996729244889445,0.9948835029225692
1,NORMAL,0.9239130434782609,0.9523809523809523,0.9379310344827586,0.9955743925477167,0.9924565067824337
2,PNEUMONIA,0.9542857142857143,0.9597701149425287,0.9570200573065902,0.996277148369861,0.9902483259344332
