class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8384279475982532,0.8648648648648649,0.8514412416851441,0.9280923259025449,0.7876891903970863
1,NORMAL,0.847457627118644,0.9389671361502347,0.89086859688196,0.9760339816677844,0.9513021114383013
2,PNEUMONIA,0.9761904761904762,0.8282828282828283,0.8961748633879781,0.9526761871589458,0.9437053938918902
