class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9747634069400631,0.987220447284345,0.9809523809523809,0.9995679044676059,0.9989998118089467
1,NORMAL,0.9771428571428571,0.926829268292683,0.9513212795549374,0.9947523291800965,0.9923286951432445
2,PNEUMONIA,0.9391534391534392,0.977961432506887,0.9581646423751687,0.9966110047421698,0.9917426165817841
