class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.984375,0.9264705882352942,0.9545454545454546,0.9968418856904463,0.9951373355570818
1,NORMAL,0.9274193548387096,0.9663865546218487,0.9465020576131687,0.9921829196794998,0.9875182169538639
2,PNEUMONIA,0.9603399433427762,0.9741379310344828,0.9671897289586305,0.9943765563416284,0.9886749062361333
