round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.0090881184235097,1.0090881184235097,0.4587175483826263,0.6508677190498855,0.4561224183367279,0.7738472012818965,1.329469513839143,0.30972020054989485,,,,4,0
2,0.4551703938367104,0.4551703938367104,0.8362489925168072,0.8041868299319013,0.8024381102187929,0.06751619238821933,0.676220878146525,0.7541646449943393,,,,4,0
3,0.38339969859732054,0.38339969859732054,0.8525666064960397,0.8311813164819815,0.8333863490253298,0.057982401669743326,0.5885637955971758,0.777130842633026,,,,4,0
4,0.3435077862593338,0.3435077862593338,0.8663856534019383,0.8476631033725758,0.8510890911738666,0.05338627352495431,0.5397873446742982,0.7962154294032023,,,,4,0
5,0.31419185318514237,0.3141918531851424,0.8760839242233129,0.8579331783518596,0.8630168262279977,0.050317245910333326,0.5015701930719914,0.8115801390910561,,,,4,0
6,0.288795305740614,0.288795305740614,0.8901598272529994,0.8718912087427949,0.8764655769782186,0.04757762173643868,0.4684769459154331,0.8287239204269772,,,,4,0
7,0.2673939644195634,0.2673939644195635,0.8989824938361997,0.8839480049621765,0.8875399752024242,0.04610666142594765,0.43992111468954265,0.8403687530325085,,,,4,0
8,0.2486106435761533,0.2486106435761533,0.9079380331545099,0.8916240091834432,0.8957107786502083,0.04277724020633781,0.4151416739607665,0.8512049167071001,,,,4,0
9,0.23095038716371383,0.23095038716371383,0.9154541683330196,0.9019543907878227,0.9046529331432603,0.039736490532677166,0.3924093633705183,0.8604237425198124,,,,4,0
10,0.21590699033832497,0.21590699033832497,0.9210524237065024,0.9074817227680164,0.9098196879473985,0.040235726834534996,0.37405016940414243,0.8665696263949539,,,,4,0
11,0.2033527641523914,0.2033527641523914,0.9257862458781158,0.913162326665688,0.9156253346570998,0.04106208533374685,0.3595805927633892,0.8702895034772764,,,,4,0
12,0.19143599194236374,0.19143599194236374,0.9296452545295437,0.9180330263329428,0.9197139981203387,0.0399520837416707,0.3454815473577112,0.87627365356623,,,,4,0
13,0.180814792433681,0.18081479243368098,0.9328802532189476,0.9218509746219654,0.9230720702758202,0.03921824292454066,0.33248907954039086,0.8801552644347405,,,,4,0
14,0.17159686607649305,0.17159686607649305,0.9383027394164476,0.9286459202508284,0.9289222798204891,0.0387293869409987,0.3215240353593983,0.885977680737506,,,,4,0
15,0.16284986134376156,0.1628498613437616,0.9425392822244276,0.9328623879539882,0.9335444141288979,0.03867303911345032,0.31071968500797786,0.8903444929645803,,,,4,0
16,0.15579856905850648,0.15579856905850648,0.9455206130021802,0.935748904388783,0.9359972738268568,0.038521102535460566,0.3019282525279816,0.8930939673297752,,,,4,0
17,0.14962738173074905,0.14962738173074905,0.9480144616244978,0.9400148704974515,0.9406125916932067,0.039518992029058536,0.2942336831427041,0.8950347727640304,,,,4,0
18,0.14367100517680081,0.14367100517680081,0.9501461848616641,0.9415544869527764,0.9427405591041057,0.0394203317637567,0.28696503485871544,0.8990781174187288,,,,4,0
19,0.1385276072891251,0.1385276072891251,0.951982718020914,0.9430021934634573,0.9445464398703164,0.039202833706638976,0.28076355607674663,0.9006954552806081,,,,4,0
20,0.13444849225099964,0.13444849225099964,0.9536819331020867,0.9459973983282485,0.9467604238152068,0.038707252029759304,0.2764494586828222,0.9016658579977357,,,,4,0
21,0.1302238382050276,0.13022383820502756,0.9547490386997909,0.9461468290543036,0.948194950620663,0.03635744717885666,0.2716515997540177,0.9039301310043668,,,,4,0
22,0.12657505009845876,0.12657505009845876,0.9560905732922788,0.9482735102366336,0.9498615172313309,0.0339616752652224,0.2676136249624908,0.9050622675076824,,,,4,0
23,0.12345253098377607,0.12345253098377607,0.9573438283842816,0.9507425804886108,0.9520342025902072,0.03290071225073833,0.26464906532592897,0.9060326702248099,,,,4,0
24,0.12061087480150715,0.12061087480150715,0.9580605627432571,0.9511674048207831,0.9527163200122712,0.03139378924708435,0.26193948136529605,0.9065178715833737,,,,4,0
25,0.11810467491071322,0.11810467491071322,0.958315928341662,0.9512292166448558,0.9534188540136657,0.028977839806936048,0.2597896770877514,0.9076500080866893,,,,4,0
26,0.11594287287223413,0.11594287287223415,0.9591299491378327,0.9521332016107419,0.9547368201962417,0.027632650589470002,0.25831112530113043,0.908458677017629,,,,4,0
27,0.11394025880973503,0.11394025880973503,0.9605970476619751,0.9539950148882752,0.9563801874395306,0.027407843282395972,0.2566670017224604,0.9105612162380722,,,,4,0
28,0.11177987668814164,0.11177987668814164,0.9610006952133915,0.9543323434377671,0.9567520789634093,0.02714437816254664,0.25436294246289487,0.9115316189551997,,,,4,0
29,0.10999385568474632,0.10999385568474632,0.9611587743746013,0.9547359433401997,0.957245997504976,0.027657066297580805,0.2517291022049168,0.913472424389455,,,,4,0
30,0.10855225641841872,0.10855225641841872,0.9605541521141038,0.9541051222065913,0.956594765755166,0.0277201398184669,0.25010343914843713,0.9141193595342066,,,,4,0
31,0.10760672059317479,0.10760672059317479,0.9616285669617644,0.9550749838413807,0.9576100197939307,0.028619369046763037,0.24882811896835327,0.9146045608927705,,,,4,0
32,0.10716252039138902,0.10716252039138904,0.9616249123367863,0.954569650505437,0.9582513041939904,0.02859860796363039,0.2480398163947435,0.9147662946789584,,,,4,0
33,0.10662524604460986,0.10662524604460986,0.9615116335715717,0.9535215812083586,0.9579209904487924,0.02920630173898824,0.24710374960044185,0.9154132298237102,,,,4,0
34,0.10649968544484721,0.10649968544484718,0.9611458535614423,0.953071896470587,0.9575600232388592,0.03017225911314863,0.24670609468053067,0.9155749636098981,,,,4,0
35,0.10713913014344616,0.10713913014344616,0.960193931130576,0.9519791092269793,0.957012923757118,0.02984879154077276,0.24724737120233523,0.9155749636098981,,,,4,0
36,0.10789107270578448,0.10789107270578448,0.9607483485932459,0.9525053909056698,0.9579181226616875,0.031647249997365026,0.2478350246118476,0.9149280284651463,,,,4,0
37,0.10930056044882054,0.10930056044882054,0.9616402685715857,0.9531241542499423,0.9588181927129057,0.031647249997365026,0.24960600937067914,0.9150897622513343,,,,4,0
38,0.10925481075868207,0.10925481075868207,0.9620691221026011,0.9536760784664465,0.9592169873575525,0.03169321706009664,0.2497573925518346,0.9163836325408378,,,,4,0
39,0.10934900401306297,0.10934900401306297,0.962897968560055,0.9541295088269051,0.9600719356504197,0.03185860547126273,0.2503105732847289,0.9167071001132137,,,,4,0
40,0.11012056794297422,0.11012056794297422,0.9626768158779592,0.9545569047773781,0.9601703391868865,0.03102244976385269,0.25227271367385834,0.9165453663270258,,,,4,0
41,0.11004599021542827,0.11004599021542827,0.9632177815074526,0.9535688562320308,0.9600472619262862,0.03086071597766476,0.25330571604404734,0.9168688338994015,,,,4,0
42,0.10985892856928552,0.10985892856928552,0.9632214361324308,0.9536382783834234,0.9600355952260972,0.030814748914933146,0.25435156119525343,0.9167071001132137,,,,4,0
43,0.11027469174319594,0.11027469174319594,0.9637304696424869,0.9543623700063507,0.9604715972569021,0.03014032699371105,0.2562556275463945,0.9178392366165292,,,,4,0
44,0.10870406428587016,0.10870406428587016,0.9645593160999406,0.95374611861836,0.9606976055759036,0.032384745439473235,0.25621310809677955,0.9186479055474689,,,,4,0
45,0.10910785779975066,0.10910785779975066,0.9647345017193046,0.954065813426049,0.9608727989009511,0.031485516211177095,0.25831884702911007,0.9194565744784086,,,,4,0
46,0.10952528624234387,0.10952528624234387,0.9652471898543389,0.9544673820401478,0.9613505963948433,0.03126070890410307,0.2605395245219936,0.9194565744784086,,,,4,0
47,0.10976438398571658,0.10976438398571658,0.964920067656985,0.9542243696580313,0.9610451637672948,0.03132012780001101,0.2626341913583069,0.9194565744784086,,,,4,0
48,0.11050077805576622,0.11050077805576625,0.9645654586831606,0.9537040751704329,0.9607927832091009,0.030466865634446477,0.2646781291408641,0.9197800420507845,,,,4,0
49,0.11073076827599442,0.11073076827599442,0.9641654657567222,0.9534856332105385,0.9600616944292685,0.029567636406150347,0.2670088147540118,0.9201035096231602,,,,4,0
50,0.11057579792386624,0.11057579792386624,0.9651597006253422,0.9552836461423281,0.9613961631876766,0.030242058327372447,0.2684405756439608,0.9204269771955361,,,,4,0
51,0.11127003638566571,0.11127003638566571,0.9653845079324161,0.9555511453725385,0.9615956883300973,0.03052993915533258,0.27091010806050514,0.9204269771955361,,,,4,0
52,0.11179563128909548,0.11179563128909548,0.9648466138177829,0.9547182494927453,0.9609302801857025,0.03232839761192485,0.27214017674554924,0.9197800420507845,,,,4,0
53,0.11261749594925019,0.11261749594925022,0.9646812254066168,0.9539373474150604,0.9604888987159006,0.03261627843988499,0.27454984980363484,0.9205887109817241,,,,4,0
54,0.11229183649386208,0.1122918364938621,0.965296228431931,0.9538014594995049,0.9606532680737808,0.033740314975255155,0.2765082265017526,0.9205887109817241,,,,4,0
55,0.11303509118867495,0.11303509118867495,0.9661071781597422,0.955128453910236,0.9616818634754635,0.03351550766818112,0.27972771294096177,0.9213973799126638,,,,4,0
56,0.11228398942896026,0.11228398942896024,0.9661592878056936,0.9545047759097851,0.9614744703665237,0.034639544203551295,0.2808186166952661,0.9220443150574155,,,,4,0
57,0.1132753498332173,0.1132753498332173,0.9663031248622391,0.9551956050503289,0.9618790677387575,0.03335377388199318,0.2829860727673676,0.9218825812712276,,,,4,0
58,0.11520288546259269,0.11520288546259269,0.9653867891757885,0.953732858198,0.9607357283588747,0.03156262467535722,0.28856756599835587,0.9209121785540999,,,,4,0
59,0.11841526189183231,0.11841526189183231,0.9657904367272049,0.9540600653214758,0.9611028663170024,0.029093398922521004,0.29257854287356094,0.9213973799126638,,,,4,0
60,0.11263226904706249,0.11263226904706249,0.9665746899500338,0.9555167668653578,0.9613156582472328,0.032683006585749234,0.2802171491650376,0.923176451560731,,,,4,0
