round,exp_loss,exp_acc
1,0.667534402001668,0.8286720986566836
2,0.4803673441951901,0.8729354767672319
3,0.3556537581773824,0.9174190706892755
4,0.3002524914076821,0.9308522351904867
5,0.2717617097483204,0.9350363356088968
6,0.2544008202488216,0.9392204360273068
7,0.24126811423337924,0.9434045364457168
8,0.2300242514396076,0.9467077736181457
9,0.21990061720492318,0.9504514424135653
10,0.210578379875709,0.9548557586434706
11,0.2018786762299398,0.955956837700947
12,0.19364115118035344,0.9588196432503854
13,0.18597756383624325,0.9605813697423475
14,0.17864781074214417,0.9636643911032812
15,0.17150445803228756,0.9663069808412243
16,0.16485168903810132,0.9674080598987007
17,0.15804054947236487,0.9693900022021581
18,0.15149472626629604,0.9715921603171108
19,0.14509867452473874,0.9737943184320634
20,0.13911861404727352,0.9748953974895398
