round,exp_loss,exp_acc
1,0.6547241724525836,0.7506445292358461
2,0.47241498166640494,0.8500567185727544
3,0.38470067717407713,0.8779003815613077
4,0.33157289309533367,0.8925440857997319
5,0.29267208824006996,0.9066721666494792
6,0.263324958736643,0.9171908837784882
7,0.2408081252745246,0.9257502320305249
8,0.22287169726202632,0.9324533360833247
9,0.2083718876709849,0.9358564504485923
10,0.19626871644958854,0.9413220583685676
11,0.1860614973155447,0.9458595441889244
12,0.1769831216619121,0.949778281942869
13,0.16834380393380097,0.9523563988862535
14,0.1606927137759293,0.9550376405073734
15,0.15349085115428757,0.958440754872641
16,0.14665220714809724,0.960606373105084
17,0.14063344133955014,0.9622563679488502
18,0.13496743428887836,0.9638032381148809
19,0.12971331906835604,0.9661751057027946
20,0.1246170362153563,0.9685469732907085
