round,exp_loss,exp_acc
1,0.9910879118213876,0.7830893337317
2,0.6567941652079429,0.8664475649835673
3,0.45436016737542156,0.9094711682103376
4,0.35569896579038074,0.9217209441290708
5,0.3021381433807204,0.931580519868539
6,0.2677712276653635,0.9399462204959665
7,0.24454126099454562,0.9426351956976396
8,0.22776726052089347,0.9477143710785778
9,0.21500570772475616,0.9504033462802509
10,0.20425927831338062,0.9518972213922916
11,0.19515946180670163,0.9539886465491485
12,0.18741315698531053,0.957573946818046
13,0.18007533253574856,0.9596653719749029
14,0.1737071085606613,0.9602629220197192
15,0.16782507732675295,0.9632506722438005
16,0.1627018050824061,0.9641469973110248
17,0.1574323690174443,0.9641469973110248
18,0.15243494609487138,0.9656408724230654
19,0.1478817820068185,0.9674335225575142
20,0.1433930121493546,0.9683298476247386
