round,exp_loss,exp_acc
1,0.902238024668457,0.7427385892116183
2,0.6759543795285077,0.7956925508792728
3,0.49967607777478124,0.8658367911479945
4,0.41033697688892834,0.8990318118948825
5,0.36071529953853343,0.9091088717644734
6,0.32801466813390845,0.9203714680893104
7,0.30486395666543215,0.9257063821379174
8,0.28641993087686773,0.9322268326417704
9,0.27113469555971065,0.9365737996443391
10,0.25797950543391096,0.9389448725548311
11,0.24608946612961935,0.9426990713297767
12,0.23465989293363862,0.9476388065599683
13,0.22383934234388023,0.9498122900612527
14,0.21396436519454154,0.95257854179016
15,0.20442195594711188,0.9541592570638214
16,0.19525173519338881,0.9561351511558981
17,0.18607029114032636,0.9598893499308437
18,0.17780154138785817,0.9622604228413357
19,0.17004291640807695,0.965619442797866
20,0.16316968694290987,0.9677929262991504
