round,exp_loss,exp_acc
1,0.8922712363629994,0.6890365448504984
2,0.7068469198395203,0.757327427094869
3,0.6131439118466284,0.7942414174972314
4,0.5542815758672399,0.81609449981543
5,0.5090475262465535,0.8343300110741971
6,0.47030806426590066,0.8485049833887043
7,0.4369008891430232,0.8609819121447029
8,0.40912017864510336,0.8709486895533407
9,0.3859381807074858,0.8804724990771502
10,0.36608036292263746,0.886969361387966
11,0.34856554724801375,0.8922849760059063
12,0.3331741317298061,0.8976744186046511
13,0.3192411673909494,0.9023994093761536
14,0.3066585302000866,0.9066076042820229
15,0.2951506116065472,0.9107419712070874
16,0.28456054078384097,0.9142857142857143
17,0.2747495655799625,0.9173864894795127
18,0.2660050095601819,0.9204134366925064
19,0.25787662054261146,0.9221853082318199
20,0.25015713385921334,0.9258028792912514
