class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8625954198473282,0.946927374301676,0.9027962716378163,0.9882058816416358,0.9653356962813532
1,NORMAL,0.9835897435897436,0.9397354238118569,0.9611626158857429,0.9907072525909216,0.9952477609351029
2,PNEUMONIA,0.9206896551724137,0.9925650557620818,0.9552772808586762,0.9993864890046694,0.9938392760671977
