class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.5408653846153846,0.9698275862068966,0.6944444444444444,0.9459683037269244,0.9319393280161078
1,NORMAL,0.2879581151832461,0.2864583333333333,0.28720626631853785,0.6428349579510704,0.3617372467088212
2,PNEUMONIA,0.42857142857142855,0.04411764705882353,0.08,0.6856502034776175,0.4314203836771287
