class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8298397040690506,0.9257221458046767,0.8751625487646294,0.9842252879025163,0.9640484352753526
1,NORMAL,0.9654054054054054,0.9011099899091827,0.9321503131524008,0.9761129896160965,0.9869150348575028
2,PNEUMONIA,0.7694524495677233,0.8929765886287625,0.826625386996904,0.9849010668019769,0.8594110409234689
