round,exp_loss,exp_acc
1,0.8830681115861923,0.6927279438907346
2,0.6942933655656454,0.7618309339239572
3,0.6017921717834015,0.7975636766334441
4,0.5444234520625962,0.8172757475083057
5,0.501258789663519,0.8335179032853451
6,0.4655062254954194,0.8473237356958288
7,0.4341937979150408,0.8631229235880399
8,0.40727271958222994,0.8712440014765597
9,0.38385939693794163,0.880546327057955
10,0.363591131666416,0.8887412329272795
11,0.34582310830118823,0.8950904392764858
12,0.3300593578736251,0.901218161683278
13,0.3162585287298849,0.9056478405315614
14,0.3042539377589206,0.909265411590993
15,0.29298871507247287,0.9131782945736434
16,0.28262380737908965,0.9169435215946844
17,0.27351759443586937,0.9204134366925064
18,0.26464608593229527,0.9229974160206719
19,0.256882944227024,0.9257290513104467
20,0.24936914592293763,0.9281653746770026
