round,exp_loss,exp_acc
1,0.9143085596331069,0.7142857142857143
2,0.6729861820340038,0.8020154119739182
3,0.5052096377988268,0.8689982216953172
4,0.4245123127731168,0.8917210037541988
5,0.37820834657510405,0.9037739577158664
6,0.34820766539423864,0.9114799446749654
7,0.32602477911031663,0.9197786998616874
8,0.3072941348006711,0.9264967397747481
9,0.29165700165162184,0.9318316538233551
10,0.27751581544839354,0.9345979055522624
11,0.2652258645537766,0.9363762102351314
12,0.2542173607833205,0.9393400513732464
13,0.24392639824557838,0.9432918395573997
14,0.23502657752844025,0.944279786603438
15,0.22717277915598824,0.9464532701047224
16,0.2192553823861273,0.9482315747875913
17,0.21176733604781925,0.950207468879668
18,0.204513680284802,0.9523809523809523
19,0.19831380011347108,0.9549496147006521
20,0.19193507182435587,0.9561351511558981
