round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.8928133046922456,0.8928133046922457,0.6448323723091935,0.6497501216494764,0.6177556783936611,,1.254344338335768,0.5190037198770823,,,,4,0
2,0.4639049525070566,0.46390495250705654,0.8478661141547251,0.8292510437357488,0.8154253585891075,,0.7500250688382728,0.7575610545042859,,,,4,0
3,0.38431705243861625,0.38431705243861625,0.8699302687506538,0.8541229441750771,0.8486293973822464,,0.6562214906250757,0.784408863011483,,,,4,0
4,0.34041850857775413,0.34041850857775413,0.882147868259316,0.8674018850493981,0.8658313918818055,,0.6048020793264514,0.7997735726993369,,,,4,0
5,0.3087278770871122,0.3087278770871122,0.8917346141446969,0.8761256960885374,0.8768711823779286,,0.5655502313532607,0.814329613456251,,,,4,0
6,0.2832020885109162,0.2832020885109162,0.8988494403889266,0.882773219436613,0.8854304760462212,,0.5314598676650516,0.8259744460617823,,,,4,0
7,0.2618425306494072,0.2618425306494072,0.9108323649001254,0.8942134810332968,0.8976352822786143,,0.5013611716117825,0.8377810124535016,,,,4,0
8,0.24305245569373815,0.2430524556937382,0.9184465842353383,0.9019576989905735,0.9068104261222198,,0.4742675365106816,0.8482937085557173,,,,4,0
9,0.22781057299556692,0.22781057299556692,0.9236616642056139,0.908475814494783,0.9123806674829797,,0.4517158741426954,0.8560569302927381,,,,4,0
10,0.21667660069812358,0.21667660069812364,0.9289723243168516,0.9145308983936052,0.9187264925700583,,0.4351142621360395,0.8605854763060004,,,,4,0
11,0.20647991726646658,0.20647991726646658,0.9315297717883929,0.9157141129161684,0.9210191688938995,,0.4188399633195974,0.8652757561054504,,,,4,0
12,0.19776136346750967,0.1977613634675097,0.9360007561189613,0.9211467085929974,0.9259192049675646,,0.40459353087423844,0.8720685751253436,,,,4,0
13,0.19082394648853135,0.19082394648853135,0.9401603066890657,0.9275414200727811,0.9326949913584777,,0.3924863668089061,0.8783761927866731,,,,4,0
14,0.1852149319454234,0.1852149319454234,0.9433520779269334,0.9306674259903174,0.9357683367625227,,0.3819612482402696,0.8830664725861233,,,,4,0
15,0.1802888273818832,0.1802888273818832,0.947820791710945,0.9360627537335328,0.940765431846199,,0.3729260477378841,0.8871098172408216,,,,4,0
16,0.17561883260280592,0.17561883260280592,0.9498545779748917,0.9382671226761182,0.9431207179536878,,0.3642807268130438,0.8895358240336406,,,,4,0
17,0.17004319423038114,0.1700431942303811,0.9514400423753117,0.9393091737465701,0.94425152665783,,0.35480203886942513,0.8939026362607149,,,,4,0
18,0.16460078980459228,0.16460078980459228,0.9533868566306247,0.9419600676833756,0.9464138382402971,,0.3459151710494907,0.896005175481158,,,,4,0
19,0.15914277318483397,0.15914277318483397,0.9551675086326857,0.9439026169510214,0.9480907556856245,,0.33722432327539464,0.8977842471292253,,,,4,0
20,0.15401331530844106,0.1540133153084411,0.9566333011946995,0.9452933919173516,0.9494970036735716,,0.3293436145704868,0.8994015849911047,,,,4,0
