round,exp_loss,exp_acc
1,0.9873017085321562,0.7792052584403943
2,0.6211632362828171,0.872721840454138
3,0.4313111001603953,0.9094711682103376
4,0.34322755453228276,0.9238123692859277
5,0.29221022200292357,0.9363609202270691
6,0.2582415726813837,0.9423364206752316
7,0.23335209276058583,0.9459217209441291
8,0.2145934779589875,0.9498057962354347
9,0.20013344815890755,0.9536898715267403
10,0.18810587092980294,0.9554825216611891
11,0.1782242213393953,0.9578727218404541
12,0.1698007153901977,0.9593665969524948
13,0.16273256857643778,0.9614580221093516
14,0.15676267426833845,0.9638482222886167
15,0.15159590286320987,0.9638482222886167
16,0.14601683786708203,0.9665371974902898
17,0.14104739456594187,0.9677322975799223
18,0.1364661965720647,0.9698237227367792
19,0.13205233350738968,0.9719151478936361
20,0.1278895557389745,0.9731102479832686
