round,exp_loss,exp_acc
1,0.6798292235429264,0.8167804448359393
2,0.4723590339327457,0.8762387139396609
3,0.3435604511949885,0.9209425236731997
4,0.29188923794670374,0.934375688174411
5,0.26535088131669804,0.9407619467077736
6,0.2483851477303607,0.9434045364457168
7,0.23503048671050578,0.9462673419951553
8,0.22406395463212633,0.9491301475445937
9,0.21394234474693408,0.953534463774499
10,0.2049715071178249,0.955956837700947
11,0.1966370107928868,0.9570579167584232
12,0.1886503943273922,0.9581589958158996
13,0.18092171299486426,0.960140938119357
14,0.1738093082289146,0.9621228804228144
15,0.16691714353929976,0.9652059017837481
16,0.16017332493248188,0.9676282757101959
17,0.15392546560159998,0.9698304338251487
18,0.14762697825230867,0.9713719445056155
19,0.14130536956350412,0.9724730235630918
20,0.1354665633629818,0.9737943184320634
21,0.1299526187074628,0.975115613301035
22,0.12493550566600771,0.977537987227483
23,0.11981266643954541,0.9801805769654262
24,0.11489116455116767,0.980841224399912
25,0.11019378119537783,0.981722087645893
26,0.10501112803846328,0.982602950891874
27,0.09992805512593696,0.9837040299493504
28,0.094262437802649,0.985025324818322
29,0.08918530864534832,0.985906188064303
30,0.08409017088509844,0.9870072671217793
31,0.07909948535983821,0.9878881303677604
32,0.07477698748633085,0.9885487778022461
33,0.07065403513959839,0.9900902884827131
34,0.06686356123737815,0.9916317991631799
35,0.06330675777951097,0.9922924465976657
36,0.059468652637118785,0.9936137414666373
37,0.05533452813288591,0.9940541730896278
38,0.05256848982634772,0.9951552521471042
39,0.04994331290824407,0.9955956837700947
40,0.04856945923391128,0.99581589958159
41,0.046037891729960645,0.9969169786390663
42,0.04440381931929802,0.996696762827571
43,0.04989876691108429,0.9960361153930852
44,0.042607520930706945,0.9977978418850474
45,0.04236124739611997,0.9980180576965426
46,0.038297693790452406,0.9982382735080378
47,0.036252533249102534,0.9982382735080378
48,0.033440064765189716,0.9984584893195332
49,0.0345035017654874,0.9984584893195332
50,0.036653294231503895,0.9977978418850474
51,0.03140279204326037,0.9984584893195332
52,0.031071672743964475,0.9986787051310284
53,0.030492939016408684,0.9986787051310284
54,0.03174917927338764,0.9986787051310284
55,0.03061769102888534,0.9988989209425236
56,0.027970755200622248,0.9986787051310284
57,0.02900573114649797,0.9988989209425236
58,0.02750410334069911,0.9986787051310284
59,0.03574645675454626,0.9980180576965426
60,0.028062114636853677,0.9984584893195332
