round,exp_loss,exp_acc
1,0.8516369885674583,0.7809979085748432
2,0.528710210024153,0.882282641171198
3,0.3433872116415188,0.9238123692859277
4,0.2659689034050103,0.9396474454735584
5,0.2256076836945728,0.9489094711682103
6,0.19999971366085365,0.9539886465491485
7,0.18127914551286012,0.9566776217508216
8,0.1668187006395327,0.9593665969524948
9,0.15536379592878838,0.9620555721541679
10,0.14573371989364797,0.9644457723334329
11,0.13755917504834958,0.9668359725126979
12,0.1301494260951053,0.969226172691963
13,0.12316592565250994,0.9701224977591874
14,0.11683354374051344,0.9719151478936361
15,0.1111022941467653,0.9752016731401255
16,0.10572230558333769,0.976396773229758
17,0.10051546596415833,0.9778906483417986
18,0.09588120183883797,0.9790857484314311
19,0.0913273306279119,0.9808783985658799
20,0.08686188979044863,0.9820734986555124
21,0.08271909326488558,0.9826710487003286
22,0.07843423483173706,0.9832685987451449
23,0.07451660465977782,0.9838661487899611
24,0.07054871795373441,0.9856587989244099
25,0.06615970952395703,0.9871526740364506
26,0.0624318148441054,0.9877502240812668
27,0.0589446283082197,0.9886465491484911
28,0.055602513743419235,0.9898416492381237
29,0.052377684118656356,0.9901404242605318
30,0.049325946686176673,0.9916342993725724
31,0.046701440211994315,0.9925306244397968
32,0.04443933135819571,0.9928293994622049
33,0.04249739899011487,0.9934269495070213
34,0.04034984332025452,0.9943232745742456
35,0.038404539320423134,0.9949208246190618
36,0.03655825476466826,0.9958171496862862
37,0.0347334904875022,0.9958171496862862
38,0.032983879152766654,0.9958171496862862
39,0.031399775583609776,0.9964146997311025
40,0.030075927182346415,0.9970122497759187
41,0.028296079210300373,0.9976097998207349
42,0.027350785962019637,0.9976097998207349
43,0.025776162808262924,0.9982073498655513
44,0.024274293467411362,0.9979085748431431
45,0.02406758979944585,0.9985061248879593
46,0.02203290473084317,0.9994024499551838
47,0.02133764025527335,0.9988048999103675
48,0.02072794342589959,0.9988048999103675
49,0.019728594461123704,0.9994024499551838
50,0.019416586525709302,0.9991036749327756
51,0.019146738485145167,0.9988048999103675
52,0.02241436536761943,0.9997012249775918
53,0.029423451513577333,0.9973110247983269
54,0.016131492356527936,0.9997012249775918
55,0.0178556420734864,0.9997012249775918
56,0.015356850607222163,0.9997012249775918
57,0.014130793685081836,1.0
58,0.014820037962140336,1.0
59,0.015992035949616637,1.0
60,0.020724005031076374,0.9988048999103675
