round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.898124064229267,0.898124064229267,0.5975667722866347,0.6706558070081805,0.5867842279637764,,1.3588961261429067,0.5123486682808717,,,,4,0
2,0.4445405541876641,0.4445405541876641,0.8465261102594916,0.8350568374768103,0.8182113014116351,,0.7757664308709613,0.7468926553672316,,,,4,0
3,0.36764190110979883,0.36764190110979883,0.8731230199339592,0.8593953451125671,0.8545728298416556,,0.6765487134600956,0.7796610169491526,,,,4,0
4,0.3255574730718549,0.3255574730718549,0.8838205943431016,0.8665048890230841,0.8681586900963161,,0.6221449505522715,0.7954802259887006,,,,4,0
5,0.29558030324854956,0.29558030324854956,0.8966553717684111,0.883646173702142,0.8843627903846146,,0.5810037661214525,0.8108151735270379,,,,4,0
6,0.2730432444473625,0.2730432444473625,0.9030443177444328,0.8900922637555332,0.8937595182374011,,0.5475054797383447,0.8245359160613398,,,,4,0
7,0.25470376596357786,0.25470376596357786,0.9120527567903305,0.8993540225579616,0.9050736318411214,,0.5202651066872456,0.8380952380952381,,,,4,0
8,0.2380144933699596,0.2380144933699596,0.9174037005639972,0.9052377878962794,0.9106596011259003,,0.49514396931492005,0.845682001614205,,,,4,0
9,0.22414839283209906,0.224148392832099,0.9220013000122262,0.9114958020616916,0.9162508560381274,,0.47509971984073557,0.8527845036319612,,,,4,0
10,0.21396475498487583,0.21396475498487583,0.9238537973310555,0.913613515735479,0.9185428665352187,,0.45980153743830104,0.8568200161420501,,,,4,0
11,0.20479948157092162,0.20479948157092162,0.9275791815084263,0.9173227746806175,0.9225736684510133,,0.44652502291427687,0.862953995157385,,,,4,0
12,0.19518435518196858,0.19518435518196858,0.9325236223145916,0.922062425653349,0.927279859338391,,0.4329650906327273,0.8682808716707022,,,,4,0
13,0.18763132497284365,0.1876313249728436,0.9369455173823347,0.924647729125075,0.9310893735861053,,0.42110312310219583,0.8729620661824051,,,,4,0
14,0.17932665823135213,0.17932665823135213,0.9413418708732758,0.9288410688543495,0.935353620071288,,0.4084629397222936,0.8792574656981437,,,,4,0
15,0.17200064909691204,0.17200064909691204,0.943495098252763,0.9309240472944952,0.9383741817530457,,0.3971629110337073,0.8831315577078289,,,,4,0
16,0.1678846809826961,0.1678846809826961,0.9451860739578665,0.9330274234239672,0.9403378075062174,,0.3906907450055961,0.8855528652138822,,,,4,0
17,0.15835134888828623,0.15835134888828623,0.9472821645623218,0.9352901039207173,0.9418147372913134,,0.3766616439415237,0.8886198547215496,,,,4,0
18,0.1521054663190408,0.1521054663190408,0.948335838712909,0.9364128713803801,0.9428046462836684,,0.3671884190853418,0.8910411622276029,,,,4,0
19,0.1473448202467385,0.1473448202467385,0.9517307870483716,0.9402494747700529,0.9462578914814292,,0.359859763435821,0.8934624697336562,,,,4,0
20,0.1429390571931514,0.1429390571931514,0.953684107463599,0.9422223611082711,0.9479396686779044,,0.3528643794892968,0.8955609362389023,,,,4,0
