round,exp_loss,exp_acc
1,0.9997697974056281,0.7750224081266807
2,0.6179547192162103,0.870331640274873
3,0.4366746065080219,0.9100687182551539
4,0.3520755290869353,0.9273976695548252
5,0.305445945530925,0.9384523453839259
6,0.27431976128717944,0.943531520764864
7,0.2509005780376033,0.9495070212130265
8,0.23231211048669162,0.9542874215715567
9,0.21732734143066165,0.9563788467284136
10,0.20391887777201412,0.9584702718852703
11,0.19235223877650787,0.9614580221093516
12,0.18297933983667453,0.9653420974006574
13,0.17501726832929781,0.9662384224678817
14,0.16815528492180312,0.9665371974902898
15,0.16174593693842487,0.9680310726023305
16,0.15619850678250866,0.9701224977591874
17,0.15083576451229058,0.9707200478040036
18,0.14585281463970454,0.9728114729608605
19,0.14112685258384244,0.9743053480729011
20,0.13624612933171126,0.9757992231849417
21,0.13158602954684567,0.9769943232745743
22,0.12700969076286617,0.9772930982969824
23,0.12279138688364241,0.978786973409023
24,0.11877096385600712,0.9793845234538393
25,0.11483884103927891,0.9799820734986555
26,0.11128551344222228,0.9802808485210637
27,0.10742334793103357,0.9826710487003286
28,0.1039112201369553,0.9850612488795937
29,0.10035945780181266,0.9853600239020018
30,0.09716704534324988,0.9856587989244099
31,0.09388988357775241,0.9862563489692262
32,0.09085794984582007,0.9862563489692262
33,0.08790632265764349,0.9871526740364506
34,0.0853060066949299,0.9880489991036749
35,0.08286377262799356,0.9883477741260831
36,0.08055116545519153,0.9883477741260831
37,0.07856438202660476,0.9886465491484911
38,0.07662812124883235,0.9889453241708993
39,0.07432947108816453,0.99043919928294
40,0.07251555963455829,0.990737974305348
41,0.07050624150757225,0.9913355243501644
42,0.0687855773435392,0.9910367493277562
43,0.06685689369493147,0.9913355243501644
44,0.06487425930257124,0.9919330743949806
45,0.06289168862636531,0.9922318494173887
46,0.06102766459326371,0.9922318494173887
47,0.05958643867955622,0.9931281744846131
48,0.057666179875687125,0.9934269495070213
49,0.05646709332752929,0.9934269495070213
50,0.05476322768226573,0.9949208246190618
51,0.05344803547661964,0.99521959964147
52,0.05210759198170101,0.9967134747535106
53,0.05033664734578325,0.9967134747535106
54,0.04890292325517046,0.9967134747535106
55,0.047324550225952326,0.9970122497759187
56,0.04488650289112894,0.9976097998207349
57,0.04494882195025976,0.9973110247983269
58,0.04313708755207447,0.9976097998207349
59,0.040771174294390464,0.9973110247983269
60,0.040373997862414884,0.9976097998207349
