round,exp_loss,exp_acc
1,0.9193761083345966,0.7376597836774827
2,0.6681651599287635,0.7972468043264503
3,0.5138196768779436,0.8572271386430679
4,0.43859026544565294,0.8865290068829892
5,0.39442962043522145,0.9010816125860374
6,0.3633886870615836,0.9105211406096362
7,0.339515126264318,0.9162241887905604
8,0.3195021700044414,0.92015732546706
9,0.30233389020786644,0.9236971484759096
10,0.2870723725962311,0.9295968534906588
11,0.27253727128137645,0.9331366764995084
12,0.25965925549159713,0.9347099311701081
13,0.24792549369404332,0.9384464110127827
14,0.23695964833745328,0.9431661750245821
15,0.2270427359504334,0.9451327433628318
16,0.21796872747536372,0.9492625368731563
17,0.20904744166657402,0.952409046214356
18,0.2005282065319218,0.9539823008849557
19,0.19249123384701702,0.9555555555555556
20,0.1849793304164501,0.9583087512291052
21,0.17742634044342923,0.960668633235005
22,0.17030452031829013,0.9630285152409046
23,0.16397733497584463,0.9657817109144543
24,0.15773653833299964,0.9671583087512291
25,0.15202371764309053,0.9689282202556538
26,0.1462261515747364,0.9705014749262537
27,0.14035903206030997,0.9724680432645034
28,0.1349163132482515,0.9750245821042282
29,0.1294040266135039,0.976401179941003
30,0.12385349185256363,0.9785644051130776
31,0.11868864885561586,0.9787610619469026
32,0.11390524357557297,0.9805309734513274
33,0.10930366705711143,0.9813176007866273
34,0.10452046759477876,0.9828908554572271
35,0.10035897469919106,0.9836774827925271
36,0.09622905725208473,0.984660766961652
37,0.09174791584001998,0.9854473942969518
38,0.08806988231786467,0.9864306784660767
39,0.08437933246353266,0.9872173058013766
40,0.08121536127937228,0.9876106194690265
41,0.0779089957431706,0.9889872173058014
42,0.07509651543863755,0.9893805309734514
43,0.07205469777611621,0.9901671583087512
44,0.06983076373267197,0.9907571288102262
45,0.06804446627476574,0.991543756145526
46,0.06612452041639807,0.9925270403146509
47,0.06422852266034076,0.9927236971484759
48,0.06256739105681285,0.9923303834808259
49,0.061032773919894395,0.9927236971484759
50,0.05900998676714058,0.9935103244837759
51,0.05756934890660916,0.9939036381514258
52,0.056704693447318634,0.9933136676499509
53,0.054718854040962404,0.9939036381514258
54,0.05283091266949971,0.9939036381514258
55,0.05163188206586866,0.9948869223205506
56,0.05301876348189665,0.9948869223205506
57,0.04756776511947548,0.9960668633235005
58,0.04746679521203334,0.9962635201573254
59,0.04639522344855667,0.9964601769911504
60,0.06484597225690895,0.9935103244837759
