round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.0081304544498597,1.0081304544498597,0.4507145374416776,0.3381943741739111,0.29439798923702354,,1.275928722873159,0.3834708070515931,,,,4,0
2,0.8830350177903656,0.8830350177903656,0.6343173196875342,0.6437150634393438,0.5862121934243162,,1.1373761128824003,0.5555555555555556,,,,4,0
3,0.8334454565019345,0.8334454565019345,0.6601794785700169,0.6186571932879733,0.6228716624955247,,1.1803384508956274,0.547145398673783,,,,4,0
4,0.7946773890833739,0.794677389083374,0.672804242296655,0.6153950486600641,0.6300739699326746,,1.2213714807218243,0.5348536309234999,,,,4,0
5,0.7511276307746259,0.7511276307746259,0.6970111014349052,0.646403490597118,0.6504235049361177,,1.251207056563012,0.5363092349991914,,,,4,0
6,0.7053155421711694,0.7053155421711694,0.7236000056126612,0.6745154408449157,0.6737937989247506,,1.248767034417118,0.5547468866246159,,,,4,0
7,0.676482509927366,0.676482509927366,0.7421554619716519,0.6945811228956503,0.6938216744042107,,1.258706370121874,0.5684942584505903,,,,4,0
8,0.6547605127424414,0.6547605127424414,0.750912922295414,0.7072194989268392,0.7058835410269546,,1.2591385123954513,0.5759340126152354,,,,4,0
9,0.6368974741735659,0.6368974741735658,0.7617897059672196,0.7196392609864857,0.7187550510934436,,1.2604042222425427,0.5872553776483908,,,,4,0
10,0.6139559074679319,0.6139559074679319,0.7763171228794228,0.7343516231985476,0.7345346138033644,,1.234621015390146,0.596474203461103,,,,4,0
11,0.5970174518821073,0.5970174518821073,0.7867178236230709,0.7468298132560381,0.7468330097520951,,1.2104895166569536,0.6047226265566877,,,,4,0
12,0.5848969822369999,0.584896982237,0.7931574269207311,0.7525714705728246,0.7539925007787165,,1.1973776317965381,0.6108685104318292,,,,4,0
13,0.5711975768605015,0.5711975768605015,0.7995266368275651,0.760251888368841,0.7607308119621563,,1.1767126830017878,0.6205725376031053,,,,4,0
14,0.5589039981111865,0.5589039981111866,0.8051203463984731,0.7680117841661099,0.7691377584259425,,1.1634136112920486,0.6251010836163675,,,,4,0
15,0.550658120685241,0.550658120685241,0.809525664890152,0.7737991188761741,0.7738960859723558,,1.1489311575446144,0.6302765647743813,,,,4,0
16,0.5481453768032777,0.5481453768032777,0.8124963515544299,0.7777814366926808,0.7777847024323119,,1.1431195691587006,0.6348051107876436,,,,4,0
17,0.5463626272922635,0.5463626272922635,0.816681382343454,0.7836021353082792,0.7825650866466088,,1.1337036736551735,0.6364224486495229,,,,4,0
18,0.5432663704955523,0.5432663704955524,0.8215724699177607,0.7905894387254527,0.7892185052060327,,1.1264916559879823,0.6407892608765972,,,,4,0
19,0.5378265315170009,0.5378265315170009,0.8242897002843698,0.7945673920390518,0.7922768680577308,,1.1062007707510684,0.6448326055312955,,,,4,0
20,0.5344270866027802,0.5344270866027802,0.8262171058921954,0.7990085688076688,0.7949164866256085,,1.093111266986502,0.6477438136826783,,,,4,0
